zcta,race_total,race_white,race_black,race_aian,race_asian,race_nhpi,race_other,race_multi,pct_white,pct_black,pct_asian,pct_nhpi,hispanic_total,hispanic_count,pct_hispanic,non_hisp_white,median_hh_income,disability_pop_total,disability_count,pct_disability,acs_year
37765,370,370,0,0,0,0,0,0,100.0,0.0,0.0,0.0,370,11,3.0,359,23289,0,0,,2024-5yr
37766,18554,17584,71,3,61,3,174,658,94.8,0.4,0.3,0.0,18554,472,2.5,17548,50063,0,0,,2024-5yr
37769,5848,5491,45,2,58,0,22,230,93.9,0.8,1.0,0.0,5848,145,2.5,5480,61250,0,0,,2024-5yr
37770,2756,2667,0,0,0,0,0,89,96.8,0.0,0.0,0.0,2756,61,2.2,2667,47835,0,0,,2024-5yr
37771,18042,15165,232,12,145,0,359,2129,84.1,1.3,0.8,0.0,18042,2791,15.5,14410,66938,0,0,,2024-5yr
37772,14646,12923,190,0,138,0,269,1126,88.2,1.3,0.9,0.0,14646,1078,7.4,12909,100711,0,0,,2024-5yr
37774,21784,19307,243,47,225,0,195,1767,88.6,1.1,1.0,0.0,21784,1990,9.1,18884,87718,0,0,,2024-5yr
37777,12877,11445,238,11,52,0,108,1023,88.9,1.8,0.4,0.0,12877,1052,8.2,11289,75648,0,0,,2024-5yr
37779,3649,3479,16,0,0,0,67,87,95.3,0.4,0.0,0.0,3649,166,4.5,3423,51357,0,0,,2024-5yr
37801,28090,25582,686,8,274,9,271,1260,91.1,2.4,1.0,0.0,28090,777,2.8,25356,73508,0,0,,2024-5yr
37803,33822,31012,390,31,29,26,319,2015,91.7,1.2,0.1,0.1,33822,1259,3.7,30944,83446,0,0,,2024-5yr
37804,27382,23954,667,24,410,12,470,1845,87.5,2.4,1.5,0.0,27382,1816,6.6,23620,79025,0,0,,2024-5yr
37806,3674,3365,41,0,0,103,33,132,91.6,1.1,0.0,2.8,3674,346,9.4,3071,59605,0,0,,2024-5yr
37807,11069,10680,42,0,11,0,0,336,96.5,0.4,0.1,0.0,11069,13,0.1,10673,62673,0,0,,2024-5yr
37809,2181,2003,0,0,0,0,0,178,91.8,0.0,0.0,0.0,2181,178,8.2,1998,50192,0,0,,2024-5yr
37810,1823,1792,0,0,0,0,0,31,98.3,0.0,0.0,0.0,1823,10,0.5,1782,32917,0,0,,2024-5yr
37811,3931,3696,2,17,0,0,14,202,94.0,0.1,0.0,0.0,3931,143,3.6,3679,52047,0,0,,2024-5yr
37813,18288,13545,532,18,181,217,2217,1578,74.1,2.9,1.0,1.2,18288,3836,21.0,13126,48011,0,0,,2024-5yr
37814,35239,27160,1241,248,466,159,1276,4689,77.1,3.5,1.3,0.5,35239,5744,16.3,25977,55650,0,0,,2024-5yr
37818,5774,5645,0,0,3,0,0,126,97.8,0.0,0.1,0.0,5774,30,0.5,5638,49618,0,0,,2024-5yr
37819,475,464,0,0,0,0,0,11,97.7,0.0,0.0,0.0,475,0,0.0,464,,0,0,,2024-5yr
37820,8327,7472,140,4,33,0,340,338,89.7,1.7,0.4,0.0,8327,440,5.3,7472,66616,0,0,,2024-5yr
37821,22909,20962,708,28,147,0,260,804,91.5,3.1,0.6,0.0,22909,701,3.1,20804,44161,0,0,,2024-5yr
37825,8409,7745,79,10,21,0,9,545,92.1,0.9,0.2,0.0,8409,186,2.2,7721,49625,0,0,,2024-5yr
37826,3449,2952,26,1,169,0,0,301,85.6,0.8,4.9,0.0,3449,58,1.7,2914,63431,0,0,,2024-5yr
37828,1371,1298,1,10,0,0,0,62,94.7,0.1,0.0,0.0,1371,29,2.1,1298,78750,0,0,,2024-5yr
37829,1977,1859,0,7,0,0,84,27,94.0,0.0,0.0,0.0,1977,97,4.9,1859,90691,0,0,,2024-5yr
37830,33038,26599,1934,160,864,0,636,2845,80.5,5.9,2.6,0.0,33038,2239,6.8,26276,72269,0,0,,2024-5yr
37840,10004,9502,0,0,0,0,111,391,95.0,0.0,0.0,0.0,10004,22,0.2,9491,75881,0,0,,2024-5yr
37841,10199,9858,0,17,11,0,19,294,96.7,0.0,0.1,0.0,10199,20,0.2,9838,50998,0,0,,2024-5yr
37843,4426,4220,106,6,11,0,0,83,95.3,2.4,0.2,0.0,4426,63,1.4,4190,58021,0,0,,2024-5yr
37845,171,161,0,0,0,0,0,10,94.2,0.0,0.0,0.0,171,0,0.0,161,15486,0,0,,2024-5yr
37846,4579,3746,74,0,0,0,285,474,81.8,1.6,0.0,0.0,4579,713,15.6,3718,71786,0,0,,2024-5yr
37847,2513,2463,1,0,4,0,0,45,98.0,0.0,0.2,0.0,2513,0,0.0,2463,35066,0,0,,2024-5yr
37848,145,145,0,0,0,0,0,0,100.0,0.0,0.0,0.0,145,0,0.0,145,,0,0,,2024-5yr
37849,29375,25341,629,0,18,0,689,2698,86.3,2.1,0.1,0.0,29375,2452,8.3,25102,84275,0,0,,2024-5yr
37851,0,0,0,0,0,0,0,0,,,,,0,0,,0,,0,0,,2024-5yr
37852,2733,2571,5,0,0,0,0,157,94.1,0.2,0.0,0.0,2733,0,0.0,2571,36639,0,0,,2024-5yr
37853,3365,2934,100,6,0,0,33,292,87.2,3.0,0.0,0.0,3365,194,5.8,2934,69075,0,0,,2024-5yr
37854,12478,11357,65,37,197,0,99,723,91.0,0.5,1.6,0.0,12478,283,2.3,11268,55856,0,0,,2024-5yr
37857,21657,20256,293,1,152,0,119,836,93.5,1.4,0.7,0.0,21657,356,1.6,20253,54536,0,0,,2024-5yr
37860,3700,3465,96,0,0,0,64,75,93.6,2.6,0.0,0.0,3700,95,2.6,3465,73875,0,0,,2024-5yr
37861,8608,8105,105,192,16,0,7,183,94.2,1.2,0.2,0.0,8608,476,5.5,7845,52265,0,0,,2024-5yr
37862,21767,16849,388,12,464,0,1996,2058,77.4,1.8,2.1,0.0,21767,4156,19.1,16450,59792,0,0,,2024-5yr
37863,6617,3982,83,47,91,0,1354,1060,60.2,1.3,1.4,0.0,6617,2192,33.1,3965,53191,0,0,,2024-5yr
37865,25074,24186,35,23,71,0,163,596,96.5,0.1,0.3,0.0,25074,331,1.3,24079,88231,0,0,,2024-5yr
37866,2468,2304,0,0,0,0,20,144,93.4,0.0,0.0,0.0,2468,103,4.2,2273,77091,0,0,,2024-5yr
37869,5271,5032,38,0,23,0,26,152,95.5,0.7,0.4,0.0,5271,26,0.5,5032,39331,0,0,,2024-5yr
37870,4385,4295,9,0,0,0,0,81,97.9,0.2,0.0,0.0,4385,22,0.5,4295,55516,0,0,,2024-5yr
37871,9926,9343,45,0,0,0,10,528,94.1,0.5,0.0,0.0,9926,346,3.5,9199,70938,0,0,,2024-5yr
37872,2346,2229,0,0,0,0,0,117,95.0,0.0,0.0,0.0,2346,0,0.0,2229,58906,0,0,,2024-5yr
37873,3960,3682,34,0,37,0,34,173,93.0,0.9,0.9,0.0,3960,105,2.7,3682,44390,0,0,,2024-5yr
37874,16567,14342,393,51,34,0,513,1234,86.6,2.4,0.2,0.0,16567,1180,7.1,13887,53605,0,0,,2024-5yr
37876,33561,30428,663,29,132,36,800,1473,90.7,2.0,0.4,0.1,33561,1509,4.5,30096,58277,0,0,,2024-5yr
37877,9185,8663,81,0,25,0,135,281,94.3,0.9,0.3,0.0,9185,259,2.8,8539,77624,0,0,,2024-5yr
37878,761,724,0,0,0,0,0,37,95.1,0.0,0.0,0.0,761,0,0.0,724,54821,0,0,,2024-5yr
37879,11854,11443,12,4,6,0,63,326,96.5,0.1,0.1,0.0,11854,105,0.9,11400,47864,0,0,,2024-5yr
37880,3599,3107,0,0,52,0,10,430,86.3,0.0,1.4,0.0,3599,180,5.0,3107,65208,0,0,,2024-5yr
37881,1677,1573,0,26,0,0,0,78,93.8,0.0,0.0,0.0,1677,65,3.9,1573,37443,0,0,,2024-5yr
37882,2914,2704,3,3,7,0,25,172,92.8,0.1,0.2,0.0,2914,31,1.1,2689,69012,0,0,,2024-5yr
37885,6271,5672,330,4,35,0,8,222,90.4,5.3,0.6,0.0,6271,112,1.8,5646,78793,0,0,,2024-5yr
37886,3670,3551,0,0,29,0,0,90,96.8,0.0,0.8,0.0,3670,218,5.9,3373,82009,0,0,,2024-5yr
37887,6555,5372,904,26,22,7,29,195,82.0,13.8,0.3,0.1,6555,177,2.7,5311,65137,0,0,,2024-5yr
37888,3432,3358,0,0,0,0,16,58,97.8,0.0,0.0,0.0,3432,118,3.4,3282,45669,0,0,,2024-5yr
37890,6821,5952,0,9,21,1,219,619,87.3,0.0,0.3,0.0,6821,543,8.0,5939,59355,0,0,,2024-5yr
37891,3671,3398,0,7,0,0,89,177,92.6,0.0,0.0,0.0,3671,253,6.9,3391,47288,0,0,,2024-5yr
37892,1631,1614,0,2,0,0,0,15,99.0,0.0,0.0,0.0,1631,0,0.0,1614,42734,0,0,,2024-5yr
37902,2412,1945,233,5,76,0,8,145,80.6,9.7,3.2,0.0,2412,35,1.5,1941,50161,0,0,,2024-5yr
37909,16774,14082,1110,49,512,41,139,841,84.0,6.6,3.1,0.2,16774,648,3.9,14018,66984,0,0,,2024-5yr
37912,21505,15560,2825,0,198,0,442,2480,72.4,13.1,0.9,0.0,21505,2134,9.9,15514,47416,0,0,,2024-5yr
37914,21478,11957,7200,10,0,0,492,1819,55.7,33.5,0.0,0.0,21478,1398,6.5,11835,59856,0,0,,2024-5yr
37915,5991,2488,3162,0,24,0,25,292,41.5,52.8,0.4,0.0,5991,339,5.7,2252,26379,0,0,,2024-5yr
37916,15583,12841,1071,2,362,0,137,1170,82.4,6.9,2.3,0.0,15583,662,4.2,12555,14925,0,0,,2024-5yr
37917,24615,18477,3065,43,189,0,766,2075,75.1,12.5,0.8,0.0,24615,1878,7.6,18231,54423,0,0,,2024-5yr
37918,45971,37652,2481,123,932,0,1405,3378,81.9,5.4,2.0,0.0,45971,3717,8.1,37139,69752,0,0,,2024-5yr
37919,31754,25125,2001,74,988,0,511,3055,79.1,6.3,3.1,0.0,31754,2741,8.6,24660,72645,0,0,,2024-5yr
37920,44995,37841,3083,83,607,0,1169,2212,84.1,6.9,1.3,0.0,44995,2056,4.6,37497,66362,0,0,,2024-5yr
37921,28717,18477,5779,80,266,10,781,3324,64.3,20.1,0.9,0.0,28717,2982,10.4,18309,60013,0,0,,2024-5yr
37922,40394,33890,1370,56,1960,33,415,2670,83.9,3.4,4.9,0.1,40394,1766,4.4,33668,132807,0,0,,2024-5yr
37923,30131,23868,1827,41,1225,27,1009,2134,79.2,6.1,4.1,0.1,30131,2582,8.6,23167,73699,0,0,,2024-5yr
37924,14420,11239,1431,52,768,0,275,655,77.9,9.9,5.3,0.0,14420,752,5.2,11089,80112,0,0,,2024-5yr
37929,0,0,0,0,0,0,0,0,,,,,0,0,,0,,0,0,,2024-5yr
37931,31842,26947,1056,61,631,16,480,2651,84.6,3.3,2.0,0.1,31842,1826,5.7,26493,92150,0,0,,2024-5yr
37932,25424,20875,827,49,1083,192,573,1825,82.1,3.3,4.3,0.8,25424,1712,6.7,20750,119703,0,0,,2024-5yr
37934,28272,24734,419,11,1214,89,203,1602,87.5,1.5,4.3,0.3,28272,803,2.8,24681,132264,0,0,,2024-5yr
37938,17437,16144,331,3,267,0,189,503,92.6,1.9,1.5,0.0,17437,300,1.7,16070,84135,0,0,,2024-5yr
38001,4156,3099,274,10,36,0,130,607,74.6,6.6,0.9,0.0,4156,493,11.9,3099,53438,0,0,,2024-5yr
38002,43882,30658,7972,34,1457,0,984,2777,69.9,18.2,3.3,0.0,43882,2435,5.5,30305,116895,0,0,,2024-5yr
38004,12001,9494,1434,39,145,0,89,800,79.1,11.9,1.2,0.0,12001,439,3.7,9366,92928,0,0,,2024-5yr
38006,5303,3704,680,0,0,0,432,487,69.8,12.8,0.0,0.0,5303,884,16.7,3558,70047,0,0,,2024-5yr
38007,0,0,0,0,0,0,0,0,,,,,0,0,,0,,0,0,,2024-5yr
38008,9057,3215,5150,59,19,0,119,495,35.5,56.9,0.2,0.0,9057,256,2.8,3204,43789,0,0,,2024-5yr
38011,9948,8042,1273,0,0,0,106,527,80.8,12.8,0.0,0.0,9948,555,5.6,7705,70150,0,0,,2024-5yr
38012,13031,4753,7352,23,11,0,452,440,36.5,56.4,0.1,0.0,13031,493,3.8,4714,45974,0,0,,2024-5yr
38015,1950,1620,99,0,0,0,25,206,83.1,5.1,0.0,0.0,1950,69,3.5,1620,69141,0,0,,2024-5yr
38016,44136,12803,24124,24,1884,137,1817,3347,29.0,54.7,4.3,0.3,44136,3223,7.3,12570,76569,0,0,,2024-5yr
38017,56826,38449,6527,78,7459,197,899,3217,67.7,11.5,13.1,0.3,56826,2877,5.1,37631,138677,0,0,,2024-5yr
38018,38527,13640,19007,0,1785,0,979,3116,35.4,49.3,4.6,0.0,38527,3506,9.1,12846,90004,0,0,,2024-5yr
38019,15760,9712,5422,6,12,0,28,580,61.6,34.4,0.1,0.0,15760,206,1.3,9703,61826,0,0,,2024-5yr
38021,0,0,0,0,0,0,0,0,,,,,0,0,,0,,0,0,,2024-5yr
38023,5682,5104,137,0,0,0,100,341,89.8,2.4,0.0,0.0,5682,116,2.0,5077,78568,0,0,,2024-5yr
38024,25952,19283,4950,21,192,0,383,1123,74.3,19.1,0.7,0.0,25952,891,3.4,19103,57061,0,0,,2024-5yr
38028,7992,5426,2035,0,9,0,266,256,67.9,25.5,0.1,0.0,7992,344,4.3,5411,151389,0,0,,2024-5yr
38029,0,0,0,0,0,0,0,0,,,,,0,0,,0,,0,0,,2024-5yr
38030,228,185,0,0,22,0,0,21,81.1,0.0,9.6,0.0,228,0,0.0,185,123750,0,0,,2024-5yr
38034,3230,2426,158,6,14,3,236,387,75.1,4.9,0.4,0.1,3230,306,9.5,2426,47241,0,0,,2024-5yr
38036,207,119,75,0,0,6,0,7,57.5,36.2,0.0,2.9,207,11,5.3,108,,0,0,,2024-5yr
38037,1749,1157,493,8,0,0,7,84,66.2,28.2,0.0,0.0,1749,13,0.7,1151,51976,0,0,,2024-5yr
38039,1305,321,958,0,0,0,0,26,24.6,73.4,0.0,0.0,1305,6,0.5,320,39020,0,0,,2024-5yr
38040,4416,3591,578,0,0,0,45,202,81.3,13.1,0.0,0.0,4416,63,1.4,3591,49833,0,0,,2024-5yr
38041,4161,2066,1769,23,5,0,78,220,49.7,42.5,0.1,0.0,4161,166,4.0,2056,41042,0,0,,2024-5yr
38042,464,362,86,3,0,0,0,13,78.0,18.5,0.0,0.0,464,0,0.0,362,46875,0,0,,2024-5yr
38044,791,614,0,0,0,0,0,177,77.6,0.0,0.0,0.0,791,0,0.0,614,46471,0,0,,2024-5yr
38046,11,11,0,0,0,0,0,0,100.0,0.0,0.0,0.0,11,0,0.0,11,,0,0,,2024-5yr
38047,205,205,0,0,0,0,0,0,100.0,0.0,0.0,0.0,205,0,0.0,205,58438,0,0,,2024-5yr
38049,3957,1806,1968,0,28,0,3,152,45.6,49.7,0.7,0.0,3957,8,0.2,1806,59500,0,0,,2024-5yr
38050,402,111,187,0,0,0,104,0,27.6,46.5,0.0,0.0,402,104,25.9,111,65403,0,0,,2024-5yr
38052,3668,3149,253,0,127,0,19,120,85.9,6.9,3.5,0.0,3668,41,1.1,3129,50588,0,0,,2024-5yr
38053,25303,14915,7199,42,471,0,845,1831,58.9,28.5,1.9,0.0,25303,2232,8.8,14440,58194,0,0,,2024-5yr
38054,102,54,0,7,10,0,3,28,52.9,0.0,9.8,0.0,102,22,21.6,51,,0,0,,2024-5yr
38057,3563,2561,805,0,25,0,30,142,71.9,22.6,0.7,0.0,3563,60,1.7,2539,90340,0,0,,2024-5yr
38058,10303,8645,740,81,124,0,217,496,83.9,7.2,1.2,0.0,10303,430,4.2,8577,83750,0,0,,2024-5yr
38059,8281,6986,394,2,9,0,186,704,84.4,4.8,0.1,0.0,8281,547,6.6,6973,62281,0,0,,2024-5yr
38060,12552,8166,3629,7,23,0,133,594,65.1,28.9,0.2,0.0,12552,308,2.5,8166,92338,0,0,,2024-5yr
38061,1138,799,215,0,0,0,0,124,70.2,18.9,0.0,0.0,1138,39,3.4,799,38047,0,0,,2024-5yr
38063,15958,9121,5619,17,150,8,70,973,57.2,35.2,0.9,0.1,15958,449,2.8,8992,49403,0,0,,2024-5yr
38066,3446,2189,852,5,61,0,209,130,63.5,24.7,1.8,0.0,3446,223,6.5,2189,107660,0,0,,2024-5yr
38067,1830,1591,117,1,0,0,24,97,86.9,6.4,0.0,0.0,1830,31,1.7,1584,57689,0,0,,2024-5yr
38068,10427,6619,2769,7,16,10,158,848,63.5,26.6,0.2,0.1,10427,120,1.2,6609,64732,0,0,,2024-5yr
38069,3015,1523,1422,2,10,0,20,38,50.5,47.2,0.3,0.0,3015,50,1.7,1518,60989,0,0,,2024-5yr
38070,141,10,131,0,0,0,0,0,7.1,92.9,0.0,0.0,141,0,0.0,10,61062,0,0,,2024-5yr
38075,6324,2900,2846,22,26,6,52,472,45.9,45.0,0.4,0.1,6324,196,3.1,2857,44444,0,0,,2024-5yr
38076,954,605,230,1,0,0,6,112,63.4,24.1,0.0,0.0,954,6,0.6,605,77917,0,0,,2024-5yr
38077,0,0,0,0,0,0,0,0,,,,,0,0,,0,,0,0,,2024-5yr
38079,4262,2711,1025,55,34,18,37,382,63.6,24.0,0.8,0.4,4262,138,3.2,2651,27500,0,0,,2024-5yr
38080,2506,1763,452,3,0,0,15,273,70.4,18.0,0.0,0.0,2506,68,2.7,1762,30313,0,0,,2024-5yr
38103,14534,8851,3755,13,1072,0,171,672,60.9,25.8,7.4,0.0,14534,597,4.1,8641,76278,0,0,,2024-5yr
38104,22634,13569,6526,45,656,60,580,1198,59.9,28.8,2.9,0.3,22634,1244,5.5,13465,58117,0,0,,2024-5yr
38105,5534,822,3992,0,281,30,49,360,14.9,72.1,5.1,0.5,5534,238,4.3,812,34015,0,0,,2024-5yr
38106,20962,473,19711,51,0,0,374,353,2.3,94.0,0.0,0.0,20962,600,2.9,348,30232,0,0,,2024-5yr
38107,13912,2661,10421,15,54,5,257,499,19.1,74.9,0.4,0.0,13912,464,3.3,2573,35265,0,0,,2024-5yr
38108,17562,2997,9739,121,3,0,3885,817,17.1,55.5,0.0,0.0,17562,4874,27.8,2723,36257,0,0,,2024-5yr
38109,42452,778,40291,13,0,0,365,1005,1.8,94.9,0.0,0.0,42452,327,0.8,778,37496,0,0,,2024-5yr
38111,41934,14381,20466,1392,1475,0,1784,2436,34.3,48.8,3.5,0.0,41934,5583,13.3,13572,52589,0,0,,2024-5yr
38112,16809,5975,7465,178,206,0,1377,1608,35.5,44.4,1.2,0.0,16809,2507,14.9,5859,55207,0,0,,2024-5yr
38113,0,0,0,0,0,0,0,0,,,,,0,0,,0,,0,0,,2024-5yr
38114,20298,1118,18081,45,68,50,516,420,5.5,89.1,0.3,0.2,20298,971,4.8,1026,34206,0,0,,2024-5yr
38115,38491,2674,31507,157,89,78,2446,1540,6.9,81.9,0.2,0.2,38491,4363,11.3,2377,45636,0,0,,2024-5yr
38116,40061,1591,36675,87,11,283,543,871,4.0,91.5,0.0,0.7,40061,1417,3.5,1514,42183,0,0,,2024-5yr
38117,25776,19642,3132,77,517,0,635,1773,76.2,12.2,2.0,0.0,25776,2236,8.7,19281,85633,0,0,,2024-5yr
38118,39107,2587,28128,342,308,0,3731,4011,6.6,71.9,0.8,0.0,39107,8164,20.9,1821,43446,0,0,,2024-5yr
38119,23464,11293,9351,68,764,0,902,1086,48.1,39.9,3.3,0.0,23464,1303,5.6,11070,89289,0,0,,2024-5yr
38120,13309,11306,715,15,680,0,98,495,85.0,5.4,5.1,0.0,13309,528,4.0,11052,123538,0,0,,2024-5yr
38122,26021,10078,5219,267,499,0,5943,4015,38.7,20.1,1.9,0.0,26021,9944,38.2,8616,48710,0,0,,2024-5yr
38125,43071,4462,32900,38,1469,0,1691,2511,10.4,76.4,3.4,0.0,43071,2699,6.3,4413,86162,0,0,,2024-5yr
38126,5946,325,5395,0,12,0,0,214,5.5,90.7,0.2,0.0,5946,88,1.5,325,30071,0,0,,2024-5yr
38127,39541,3457,34533,0,68,21,714,748,8.7,87.3,0.2,0.1,39541,1158,2.9,3229,36901,0,0,,2024-5yr
38128,42162,3948,32973,113,239,0,2542,2347,9.4,78.2,0.6,0.0,42162,3900,9.3,3610,47645,0,0,,2024-5yr
38131,0,0,0,0,0,0,0,0,,,,,0,0,,0,,0,0,,2024-5yr
38132,30,0,30,0,0,0,0,0,0.0,100.0,0.0,0.0,30,0,0.0,0,,0,0,,2024-5yr
38133,21278,10849,6310,12,1009,0,1458,1640,51.0,29.7,4.7,0.0,21278,2964,13.9,10158,81659,0,0,,2024-5yr
38134,43947,18137,17359,119,933,226,3298,3875,41.3,39.5,2.1,0.5,43947,7078,16.1,16742,60622,0,0,,2024-5yr
38135,30317,16987,10049,0,1075,57,571,1578,56.0,33.1,3.5,0.2,30317,1080,3.6,16845,97282,0,0,,2024-5yr
38138,25167,21288,1315,15,1323,104,261,861,84.6,5.2,5.3,0.4,25167,579,2.3,21086,136297,0,0,,2024-5yr
38139,16466,13837,473,0,1299,0,173,684,84.0,2.9,7.9,0.0,16466,621,3.8,13647,178661,0,0,,2024-5yr
38141,23952,1401,20455,127,81,0,970,918,5.8,85.4,0.3,0.0,23952,2168,9.1,943,60817,0,0,,2024-5yr
38152,438,207,220,2,4,0,5,0,47.3,50.2,0.9,0.0,438,5,1.1,207,,0,0,,2024-5yr
38201,10472,8902,1031,3,128,0,83,325,85.0,9.8,1.2,0.0,10472,252,2.4,8826,48466,0,0,,2024-5yr
38220,1720,1358,101,0,0,0,66,195,79.0,5.9,0.0,0.0,1720,169,9.8,1358,46791,0,0,,2024-5yr
38221,3098,2843,0,0,18,0,16,221,91.8,0.0,0.6,0.0,3098,33,1.1,2826,52714,0,0,,2024-5yr
38222,2092,1921,24,86,1,0,0,60,91.8,1.1,0.0,0.0,2092,25,1.2,1921,54471,0,0,,2024-5yr
38224,1042,911,12,6,0,17,1,95,87.4,1.2,0.0,1.6,1042,11,1.1,907,58182,0,0,,2024-5yr
38225,5881,5764,42,6,0,0,0,69,98.0,0.7,0.0,0.0,5881,17,0.3,5764,50545,0,0,,2024-5yr
38226,226,194,0,0,0,0,0,32,85.8,0.0,0.0,0.0,226,31,13.7,194,,0,0,,2024-5yr
38229,2378,2240,29,8,29,12,11,49,94.2,1.2,1.2,0.5,2378,59,2.5,2193,58715,0,0,,2024-5yr
38230,3765,3479,100,0,0,0,91,95,92.4,2.7,0.0,0.0,3765,101,2.7,3442,55365,0,0,,2024-5yr
38231,1929,1715,102,0,0,0,43,69,88.9,5.3,0.0,0.0,1929,92,4.8,1695,37188,0,0,,2024-5yr
38232,2238,2105,4,4,61,0,4,60,94.1,0.2,2.7,0.0,2238,34,1.5,2080,46272,0,0,,2024-5yr
38233,2674,2181,219,0,5,0,18,251,81.6,8.2,0.2,0.0,2674,13,0.5,2176,60000,0,0,,2024-5yr
38235,199,176,4,2,0,0,0,17,88.4,2.0,0.0,0.0,199,13,6.5,176,63750,0,0,,2024-5yr
38236,1127,1028,99,0,0,0,0,0,91.2,8.8,0.0,0.0,1127,0,0.0,1028,63598,0,0,,2024-5yr
38237,15627,11913,2215,39,385,0,285,790,76.2,14.2,2.5,0.0,15627,610,3.9,11798,51670,0,0,,2024-5yr
38240,1620,1515,13,2,0,0,3,87,93.5,0.8,0.0,0.0,1620,49,3.0,1469,53095,0,0,,2024-5yr
38241,835,822,0,0,0,0,0,13,98.4,0.0,0.0,0.0,835,13,1.6,822,64125,0,0,,2024-5yr
38242,19293,15953,1813,16,101,0,69,1341,82.7,9.4,0.5,0.0,19293,598,3.1,15872,47938,0,0,,2024-5yr
38251,3259,3075,87,0,0,0,0,97,94.4,2.7,0.0,0.0,3259,171,5.2,2937,54449,0,0,,2024-5yr
38253,917,823,22,0,0,0,11,61,89.7,2.4,0.0,0.0,917,55,6.0,823,69954,0,0,,2024-5yr
38254,0,0,0,0,0,0,0,0,,,,,0,0,,0,,0,0,,2024-5yr
38255,2271,2080,25,43,11,0,19,93,91.6,1.1,0.5,0.0,2271,123,5.4,2049,45990,0,0,,2024-5yr
38256,3248,3167,4,21,0,0,33,23,97.5,0.1,0.0,0.0,3248,67,2.1,3139,56023,0,0,,2024-5yr
38257,4437,3589,588,1,0,0,26,233,80.9,13.3,0.0,0.0,4437,175,3.9,3567,58849,0,0,,2024-5yr
38258,1445,1139,120,1,0,0,23,162,78.8,8.3,0.0,0.0,1445,37,2.6,1139,50921,0,0,,2024-5yr
38259,672,599,15,0,4,0,0,54,89.1,2.2,0.6,0.0,672,6,0.9,599,39896,0,0,,2024-5yr
38260,3720,3551,90,0,0,0,13,66,95.5,2.4,0.0,0.0,3720,5,0.1,3551,49139,0,0,,2024-5yr
38261,16385,11783,2440,22,38,40,569,1493,71.9,14.9,0.2,0.2,16385,1358,8.3,11760,55876,0,0,,2024-5yr
38301,33536,14796,15887,54,98,76,619,2006,44.1,47.4,0.3,0.2,33536,1575,4.7,14388,43227,0,0,,2024-5yr
38305,53488,30225,17566,156,814,0,1843,2884,56.5,32.8,1.5,0.0,53488,3101,5.8,29771,68977,42200,7079,35121.0,2024-5yr
38310,6556,6136,136,10,0,0,0,274,93.6,2.1,0.0,0.0,6556,69,1.1,6116,50232,0,0,,2024-5yr
38311,724,637,10,0,0,0,0,77,88.0,1.4,0.0,0.0,724,0,0.0,637,68203,0,0,,2024-5yr
38313,3288,2893,385,0,0,0,0,10,88.0,11.7,0.0,0.0,3288,131,4.0,2772,85625,0,0,,2024-5yr
38315,3631,3198,191,36,0,0,25,181,88.1,5.3,0.0,0.0,3631,195,5.4,3134,50089,0,0,,2024-5yr
38316,3289,3158,44,0,0,0,0,87,96.0,1.3,0.0,0.0,3289,17,0.5,3146,50700,0,0,,2024-5yr
38317,2584,2282,145,4,47,0,5,101,88.3,5.6,1.8,0.0,2584,7,0.3,2275,41545,0,0,,2024-5yr
38318,404,392,0,12,0,0,0,0,97.0,0.0,0.0,0.0,404,0,0.0,392,107845,0,0,,2024-5yr
38320,10430,9426,186,30,148,0,77,563,90.4,1.8,1.4,0.0,10430,348,3.3,9331,56096,0,0,,2024-5yr
38321,2397,2066,108,0,8,0,18,197,86.2,4.5,0.3,0.0,2397,34,1.4,2066,56474,0,0,,2024-5yr
38326,2366,2185,0,0,0,0,0,181,92.3,0.0,0.0,0.0,2366,18,0.8,2185,49026,0,0,,2024-5yr
38327,693,673,14,0,0,0,0,6,97.1,2.0,0.0,0.0,693,20,2.9,673,39773,0,0,,2024-5yr
38328,858,813,0,0,0,0,33,12,94.8,0.0,0.0,0.0,858,33,3.8,813,104758,0,0,,2024-5yr
38329,3166,2870,82,0,0,0,74,140,90.7,2.6,0.0,0.0,3166,175,5.5,2841,53052,0,0,,2024-5yr
38330,3793,2739,511,31,48,8,16,440,72.2,13.5,1.3,0.2,3793,157,4.1,2723,60688,0,0,,2024-5yr
38332,1188,1131,0,0,0,0,12,45,95.2,0.0,0.0,0.0,1188,21,1.8,1120,,0,0,,2024-5yr
38333,262,262,0,0,0,0,0,0,100.0,0.0,0.0,0.0,262,0,0.0,262,40417,0,0,,2024-5yr
38334,2004,1883,21,11,0,0,21,68,94.0,1.0,0.0,0.0,2004,199,9.9,1725,66563,0,0,,2024-5yr
38337,1379,1032,199,101,3,0,5,39,74.8,14.4,0.2,0.0,1379,16,1.2,1031,63575,0,0,,2024-5yr
38338,54,53,0,0,0,0,0,1,98.1,0.0,0.0,0.0,54,1,1.9,52,56250,0,0,,2024-5yr
38339,503,400,87,0,0,0,0,16,79.5,17.3,0.0,0.0,503,10,2.0,390,68646,0,0,,2024-5yr
38340,12694,10154,1660,31,29,0,281,539,80.0,13.1,0.2,0.0,12694,533,4.2,10001,63700,0,0,,2024-5yr
