ccn,facility_name,state,type_of_control,fy_begin,fy_end,beds,days_medicare,days_medicaid,days_total,bed_days_available,medicare_days_pct,medicaid_days_pct,private_other_pct,net_patient_revenue,net_income,total_costs,total_salaries,contract_labor,operating_margin_pct,occupancy_pct,contract_labor_pct,medicaid_heavy,financially_stressed
155386,DAVIESS COUNTY HOSPITAL DBA THE LAUR,IN,9,2023-01-01,2023-12-31,101.0,2200.0,17742.0,29845.0,36865.0,7.4,59.4,33.2,9245539.0,-292586.0,1108258.0,4250437.0,42000.0,-3.16,81.0,1.0,False,False
225323,CARE ONE AT PEABODY,MA,5,2023-01-01,2023-12-31,150.0,7518.0,31240.0,47625.0,54750.0,15.8,65.6,18.6,18165207.0,-1421715.0,2166455.0,9753918.0,699186.0,-7.83,87.0,7.2,True,True
315092,CARE ONE AT HOLMDEL,NJ,4,2023-01-01,2023-12-31,130.0,13814.0,8197.0,32619.0,47450.0,42.3,25.1,32.5,17810491.0,782322.0,3165078.0,7798704.0,264459.0,4.39,68.7,3.4,False,False
315360,EMERSON CC,NJ,3,2023-01-01,2023-12-31,155.0,7886.0,19229.0,46630.0,56575.0,16.9,41.2,41.9,18802916.0,1363687.0,2031274.0,9823513.0,169746.0,7.25,82.4,1.7,False,False
325092,NEW MEXICO STATE VETERANS HOME,NM,7,,,,,,,,,,,,,,,,,,,False,False
375285,CONHOLD OF SAND SPRINGS  LLC,OK,5,2023-01-01,2023-12-31,173.0,2097.0,15439.0,20924.0,63145.0,10.0,73.8,16.2,5343397.0,119750.0,816069.0,2306072.0,583839.0,2.24,33.1,25.3,True,False
505263,PRESTIGE POST-ACUTE & REHAB-KITTITAS,WA,4,2023-01-01,2023-12-31,74.0,4507.0,10978.0,19383.0,27010.0,23.3,56.6,20.1,8114646.0,-1189633.0,999285.0,3207662.0,,-14.66,71.8,,False,True
555410,WEST GARDENA CARE CENTER,CA,6,2023-01-01,2023-12-31,50.0,5346.0,11016.0,16563.0,18250.0,32.3,66.5,1.2,7839928.0,598042.0,1048684.0,3532054.0,542122.0,7.63,90.8,15.3,True,False
675367,NOCONA HOSPITAL DISTRICT DBA GREENVI,TX,11,2023-07-01,2024-06-30,103.0,1460.0,19221.0,28217.0,37698.0,5.2,68.1,26.7,6273527.0,-107218.0,748617.0,3110980.0,393733.0,-1.71,74.9,12.7,True,False
105125,TERRACES OF LAKE WORTH CARE CENTER,FL,6,2023-08-01,2023-12-31,99.0,1306.0,8039.0,13335.0,15147.0,9.8,60.3,29.9,4777746.0,172002.0,558721.0,2320557.0,7739.0,3.6,88.0,0.3,True,False
105291,LIFE CARE CENTER OF MELBOURNE,FL,6,2023-01-01,2023-12-31,120.0,10657.0,22204.0,41880.0,43800.0,25.4,53.0,21.5,15376159.0,1446625.0,2523465.0,7177374.0,172814.0,9.41,95.6,2.4,False,False
105448,TITUSVILLE REHABILITATION AND NURSIN,FL,2,2023-01-01,2023-12-31,157.0,1933.0,21525.0,29105.0,57305.0,6.6,74.0,19.4,9328550.0,-1998737.0,1771611.0,4403765.0,1175771.0,-21.43,50.8,26.7,True,True
105599,HEARTLAND OF ZEPHYRHILLS FL  LLC,FL,2,2023-01-01,2023-05-04,120.0,1219.0,5365.0,9998.0,14880.0,12.2,53.7,34.1,3806171.0,-348232.0,571736.0,1984345.0,226040.0,-9.15,67.2,11.4,False,True
105723,CEDARBROOK HEALTH AND REHABILITATION,FL,5,2023-05-05,2023-12-31,120.0,1776.0,16293.0,24336.0,28920.0,7.3,67.0,25.8,8184917.0,-938263.0,928279.0,4051125.0,,-11.46,84.1,,True,True
105842,HEARTLAND OF SARASOTA FL  LLC,FL,2,2023-01-01,2023-05-04,140.0,3479.0,3570.0,11547.0,17360.0,30.1,30.9,39.0,5624087.0,413537.0,1312721.0,1959859.0,928111.0,7.35,66.5,47.4,False,False
105852,HEARTLAND OF BOCA RATON FL  LLC,FL,6,2023-04-01,2023-12-31,120.0,4671.0,14432.0,25128.0,33000.0,18.6,57.4,24.0,12801619.0,-1343979.0,2059537.0,5838092.0,823335.0,-10.5,76.1,14.1,False,True
105888,PLANTATION BAY REHABILITATION CENTER,FL,6,2023-07-01,2023-11-30,120.0,1854.0,11949.0,17710.0,18360.0,10.5,67.5,22.1,5068297.0,-308172.0,615074.0,1909827.0,,-6.08,96.5,,True,True
145482,SHERIDAN VILLAGE,IL,6,2023-01-01,2023-12-31,63.0,1808.0,13970.0,16402.0,22995.0,11.0,85.2,3.8,16239343.0,-722561.0,1544763.0,7967270.0,1457337.0,-4.45,71.3,18.3,True,False
155131,MUNSTER MED-INN,IN,2,2023-01-01,2023-12-31,225.0,8467.0,44482.0,61523.0,82125.0,13.8,72.3,13.9,20479103.0,2338087.0,1396627.0,7898912.0,1582216.0,11.42,74.9,20.0,True,False
155145,WASHINGTON NURSING CENTER,IN,9,2023-01-01,2023-12-31,140.0,1176.0,10068.0,11856.0,51100.0,9.9,84.9,5.2,4190259.0,-314809.0,506875.0,1997316.0,251837.0,-7.51,23.2,12.6,True,True
155203,HILLCREST VILLAGE,IN,13,2023-01-01,2023-12-31,149.0,4944.0,27716.0,41674.0,54385.0,11.9,66.5,21.6,15162842.0,875750.0,1690648.0,7287792.0,9796.0,5.78,76.6,0.1,True,False
155650,LINCOLNSHIRE HEALTH AND REHAB CENTER,IN,2,2023-01-01,2023-12-31,100.0,2528.0,16300.0,25753.0,36500.0,9.8,63.3,26.9,7362802.0,-520622.0,600232.0,3751409.0,54985.0,-7.07,70.6,1.5,True,True
155653,HARBOR HEALTH & REHAB,IN,2,2023-01-01,2023-12-31,106.0,1802.0,20675.0,24603.0,38690.0,7.3,84.0,8.6,7900265.0,328416.0,491188.0,3434666.0,,4.16,63.6,,True,False
155665,MAJESTIC CARE OF NORTH VERNON,IN,9,2023-01-01,2023-12-31,120.0,2443.0,30381.0,38778.0,43800.0,6.3,78.3,15.4,13143238.0,765336.0,754465.0,3193937.0,1754848.0,5.82,88.5,54.9,True,False
155670,MAJESTIC CARE OF NEWBURGH,IN,9,2023-01-01,2023-12-31,104.0,1932.0,25084.0,32649.0,37960.0,5.9,76.8,17.3,13083205.0,2265829.0,888836.0,3298026.0,1270393.0,17.32,86.0,38.5,True,False
155757,ROSEGATE VILLAGE,IN,13,2023-01-01,2023-12-31,150.0,5866.0,28758.0,47780.0,54750.0,12.3,60.2,27.5,16680297.0,94545.0,1737174.0,7555433.0,316424.0,0.57,87.3,4.2,True,False
155758,PCH DBA ASBURY TOWERS HLTH CARE CTR,IN,9,2023-01-01,2023-12-31,48.0,951.0,,7383.0,17520.0,12.9,,87.1,5451968.0,-55564.0,443518.0,3761341.0,484906.0,-1.02,42.1,12.9,False,False
155761,BROWNSBURG MEADOWS,IN,13,2023-01-01,2023-12-31,147.0,5167.0,26421.0,46101.0,53655.0,11.2,57.3,31.5,16948712.0,-210138.0,1842442.0,8220319.0,3871.0,-1.24,85.9,0.0,False,False
185124,REDBANKS NURSING HOME,KY,2,2023-07-01,2024-06-30,222.0,4196.0,29633.0,49689.0,81252.0,8.4,59.6,31.9,15224528.0,-1546134.0,1627143.0,7834845.0,,-10.16,61.2,,False,True
185217,METCALFE HEALTH CARE CENTER,KY,9,2023-07-01,2024-06-30,71.0,1225.0,17744.0,22393.0,25986.0,5.5,79.2,15.3,6318488.0,-477702.0,511432.0,3420980.0,,-7.56,86.2,,True,True
185234,CALVERT CITY CONVALESCENT CENTER IN,KY,6,2023-07-01,2024-06-30,95.0,4221.0,16077.0,33265.0,34770.0,12.7,48.3,39.0,9615054.0,-973396.0,1058710.0,5351528.0,,-10.12,95.7,,False,True
185253,CARTER NURSING AND REHABILITATION,KY,5,2023-01-01,2023-12-31,120.0,3555.0,32329.0,41507.0,43800.0,8.6,77.9,13.5,13395333.0,2068427.0,1463058.0,3669301.0,1625652.0,15.44,94.8,44.3,True,False
185273,OWSLEY COUNTY HEALTH CARE CENTER,KY,2,2023-07-01,2024-06-30,91.0,1470.0,25789.0,27689.0,33306.0,5.3,93.1,1.6,7334764.0,-51244.0,619113.0,3690763.0,,-0.7,83.1,,True,False
185318,LANDMARK AT KUTTAWA,KY,6,2023-01-01,2023-12-31,65.0,1425.0,14536.0,17763.0,23725.0,8.0,81.8,10.1,4949905.0,-568337.0,596972.0,2708502.0,,-11.48,74.9,,True,True
185443,KENSINGTON CENTER,KY,4,2023-01-01,2023-10-19,82.0,1414.0,18064.0,21821.0,23944.0,6.5,82.8,10.7,6785448.0,-404979.0,769821.0,2759276.0,845224.0,-5.97,91.1,30.6,True,True
185444,CAMBRIDGE PLACE,KY,5,2023-04-01,2023-12-31,108.0,1282.0,20228.0,25801.0,29700.0,5.0,78.4,16.6,7573208.0,-252792.0,578879.0,3337751.0,,-3.34,86.9,,True,False
185463,LEXINGTON PREMIER NURSING & REHAB,KY,6,2023-01-01,2023-12-31,120.0,1967.0,30050.0,37830.0,43800.0,5.2,79.4,15.4,11977798.0,-467714.0,1467007.0,4918481.0,1695157.0,-3.9,86.4,34.5,True,False
185464,GREEN MEADOWS HEALTH CARE CENTER,KY,4,2023-01-01,2023-12-31,122.0,4186.0,22125.0,33457.0,44530.0,12.5,66.1,21.4,11208801.0,231935.0,1473815.0,5110765.0,1170453.0,2.07,75.1,22.9,True,False
195374,ST. JOSEPH OF HARAHAN LLC,LA,6,2023-01-01,2023-12-31,206.0,1553.0,49158.0,63990.0,75190.0,2.4,76.8,20.8,18248041.0,2483702.0,1728070.0,6731403.0,,13.61,85.1,,True,False
195487,CCC ST. MARTINVILLE  LLC,LA,6,2023-01-01,2023-12-31,124.0,3678.0,32708.0,44031.0,45260.0,8.4,74.3,17.4,12717904.0,1773359.0,1159657.0,4834544.0,785261.0,13.94,97.3,16.2,True,False
215024,HYATTSVILLE NURSING AND REHAB,MD,4,2023-01-01,2023-12-31,160.0,3763.0,43824.0,56557.0,58400.0,6.7,77.5,15.9,22500978.0,4680815.0,1672048.0,9006830.0,44645.0,20.8,96.8,0.5,True,False
215171,MONTCARE AT POTOMAC,MD,4,2023-09-01,2023-12-31,158.0,4723.0,8081.0,17771.0,19276.0,26.6,45.5,28.0,8244014.0,640588.0,799800.0,3037215.0,,7.77,92.2,,False,False
235132,MAJESTIC CARE OF FLUSHING,MI,6,2023-01-01,2023-12-31,140.0,2317.0,23213.0,31556.0,51100.0,7.3,73.6,19.1,10042734.0,-1488625.0,1094054.0,3981997.0,962944.0,-14.82,61.8,24.2,True,True
305040,LACONIA CENTER,NH,4,2022-10-01,2023-09-30,120.0,5097.0,26597.0,41935.0,43800.0,12.2,63.4,24.4,16380621.0,-803680.0,2435444.0,7175341.0,2421466.0,-4.91,95.7,33.7,True,False
315152,CARE ONE AT WELLINGTON,NJ,4,2023-01-01,2023-12-31,128.0,9481.0,9963.0,34359.0,46720.0,27.6,29.0,43.4,17395854.0,-985448.0,3481242.0,8903870.0,6800.0,-5.66,73.5,0.1,False,True
315339,ORADELL HEALTH CARE  CENTER,NJ,4,2023-01-01,2023-12-31,154.0,8251.0,23400.0,43367.0,56210.0,19.0,54.0,27.0,19264458.0,-1479442.0,3842817.0,10130602.0,379238.0,-7.68,77.2,3.7,False,True
315497,ALLENDALE NURSING HOME,NJ,4,2023-01-01,2023-12-31,120.0,10569.0,15149.0,34484.0,43800.0,30.6,43.9,25.4,16194036.0,859486.0,1656976.0,6709370.0,927157.0,5.31,78.7,13.8,False,False
365321,THE OAKS OF WEST KETTERING,OH,4,2023-01-01,2023-12-30,118.0,1539.0,5369.0,29716.0,43070.0,5.2,18.1,76.8,7397334.0,-4274585.0,1468722.0,5124185.0,949993.0,-57.79,69.0,18.5,False,True
365475,LIBERTY NURSING CENTER OF MANSFIELD,OH,4,2023-01-01,2023-12-31,72.0,1322.0,14700.0,18545.0,29040.0,7.1,79.3,13.6,6419055.0,73279.0,834510.0,2509769.0,,1.14,63.9,,True,False
365585,EDGEWOOD MANOR OF LUCASVILLE I,OH,4,2023-01-01,2023-12-31,96.0,868.0,25346.0,31800.0,35040.0,2.7,79.7,17.6,9212458.0,1087596.0,842979.0,3220688.0,582926.0,11.81,90.8,18.1,True,False
365620,LEGACY RIVERVIEW,OH,5,2023-05-01,2023-12-31,100.0,2567.0,15558.0,22708.0,24500.0,11.3,68.5,20.2,6697226.0,214513.0,926171.0,3094935.0,487127.0,3.2,92.7,15.7,True,False
365837,OAK GROVE MANOR,OH,5,2023-01-01,2023-12-31,75.0,1630.0,15551.0,23616.0,27375.0,6.9,65.8,27.2,6227808.0,-1485223.0,864265.0,2706643.0,1997783.0,-23.85,86.3,73.8,True,True
365843,KENTON NURSING & REHABILITATION,OH,4,2023-01-01,2023-12-31,125.0,1643.0,21983.0,35941.0,45625.0,4.6,61.2,34.3,8263278.0,-1610253.0,920352.0,3932631.0,769890.0,-19.49,78.8,19.6,True,True
366021,SHAKER GARDENS OPCO,OH,5,2023-01-01,2023-12-31,50.0,1457.0,3671.0,16440.0,18250.0,8.9,22.3,68.8,9207886.0,-244137.0,913220.0,4362968.0,,-2.65,90.1,,False,False
366079,THE ELIZA JENNINGS HOME,OH,2,2023-07-01,2024-06-30,126.0,887.0,10665.0,41770.0,46116.0,2.1,25.5,72.3,12489688.0,-1381921.0,1550493.0,6155911.0,1785370.0,-11.06,90.6,29.0,False,True
366102,ST. FRANCIS SENIOR MINISTRIES,OH,1,2023-07-01,2024-06-30,54.0,1253.0,13168.0,20426.0,24966.0,6.1,64.5,29.4,5923908.0,-2005230.0,605269.0,2917068.0,787497.0,-33.85,81.8,27.0,True,True
366326,GENEVA CENTER FOR REHAB AND NURSING,OH,4,2023-01-01,2023-12-31,80.0,2059.0,13236.0,20063.0,29200.0,10.3,66.0,23.8,5918188.0,-121823.0,752033.0,2145054.0,643635.0,-2.06,68.7,30.0,True,False
366388,STONESPRING TRANSITIONAL CARE CENTER,OH,4,2023-01-01,2023-12-31,144.0,7583.0,7262.0,44928.0,52560.0,16.9,16.2,67.0,16692353.0,-453350.0,2283762.0,6416948.0,958633.0,-2.72,85.5,14.9,False,False
375276,MEADOWBROOK NURSING CENTER,OK,4,2023-01-01,2023-12-31,65.0,930.0,7593.0,9885.0,23725.0,9.4,76.8,13.8,2254909.0,-180007.0,324534.0,1183573.0,187552.0,-7.98,41.7,15.8,True,True
395436,HICKORY HOUSE,PA,5,2023-01-01,2023-12-31,110.0,7080.0,21449.0,36220.0,40150.0,19.5,59.2,21.2,13865727.0,-149721.0,1816741.0,6345359.0,2151858.0,-1.08,90.2,33.9,False,False
445383,HORIZON HEALTH AND REHAB,TN,6,2023-01-01,2023-12-31,72.0,2163.0,13225.0,18644.0,26280.0,11.6,70.9,17.5,5396322.0,-508337.0,658380.0,3298979.0,367207.0,-9.42,70.9,11.1,True,True
445402,SPRING MEADOWS HEALTH CARE CENTER,TN,4,2023-01-01,2023-12-31,121.0,3605.0,31135.0,40894.0,44165.0,8.8,76.1,15.0,12057754.0,219627.0,951188.0,5575077.0,533627.0,1.82,92.6,9.6,True,False
495196,AUTUMN CARE OF ALTAVISTA,VA,4,2023-01-01,2023-12-31,119.0,2681.0,2072.0,38149.0,43435.0,7.0,5.4,87.5,10730266.0,1045018.0,651456.0,5261718.0,395952.0,9.74,87.8,7.5,False,False
495199,GREENSVILLE HEALTH AND REHAB CENTER,VA,6,2023-01-01,2023-12-31,65.0,3279.0,16666.0,22047.0,23725.0,14.9,75.6,9.5,6982948.0,560708.0,1234444.0,2828976.0,340207.0,8.03,92.9,12.0,True,False
495221,BRIAN CENTER NURSING ALLEGHANY,VA,2,2023-01-01,2023-12-31,89.0,7423.0,14669.0,30030.0,32485.0,24.7,48.8,26.4,11130740.0,685148.0,1392947.0,5609475.0,19460.0,6.16,92.4,0.3,False,False
495257,THE LAURELS OF WILLOW CREEK,VA,4,2023-01-01,2023-12-31,120.0,8552.0,19741.0,41694.0,43800.0,20.5,47.3,32.1,15631763.0,1161005.0,2718115.0,7058957.0,165588.0,7.43,95.2,2.3,False,False
495336,AUGUSTA NURSING & REHAB CENTER,VA,4,2023-01-01,2023-12-31,112.0,4404.0,20888.0,31378.0,40880.0,14.0,66.6,19.4,11059506.0,2087565.0,1106787.0,4141071.0,,18.88,76.8,,True,False
686124,HARMONY HEALTH CENTER,FL,5,2023-01-01,2023-12-31,203.0,11436.0,44137.0,71473.0,74095.0,16.0,61.8,22.2,23524750.0,-814251.0,2862234.0,9591571.0,153582.0,-3.46,96.5,1.6,True,False
035140,LIFE CARE CENTER OF TUCSON,AZ,6,2023-01-01,2023-12-31,162.0,2989.0,16419.0,28283.0,59130.0,10.6,58.1,31.4,10019059.0,-363182.0,1408263.0,5737163.0,91073.0,-3.62,47.8,1.6,False,False
105870,LIFE CARE CENTER OF CITRUS COUNTY,FL,6,2023-01-01,2023-12-31,120.0,4007.0,26834.0,39424.0,43800.0,10.2,68.1,21.8,12674798.0,610935.0,1331348.0,6372430.0,375128.0,4.82,90.0,5.9,True,False
106098,HAWTHORNE SARASOTA SNF OPERATIONS,FL,2,2023-01-01,2023-12-31,120.0,9098.0,22707.0,40602.0,43800.0,22.4,55.9,21.7,15182564.0,363617.0,1711164.0,7500014.0,889.0,2.39,92.7,0.0,False,False
145881,UPTOWN CARE & REHABILITATION,IL,6,2023-01-01,2023-12-31,310.0,4045.0,66829.0,73090.0,113150.0,5.5,91.4,3.0,19205461.0,-3116375.0,1284905.0,10175941.0,997659.0,-16.23,64.6,9.8,True,True
146018,LITTLE VILLAGE NURSING & REHAB,IL,6,2023-01-01,2023-12-31,14.0,2417.0,,2566.0,5110.0,94.2,,5.8,8578465.0,-663886.0,655954.0,4687675.0,501680.0,-7.74,50.2,10.7,False,True
146088,HELIA HEALTHCARE OF BENTON,IL,4,2023-01-01,2023-12-31,83.0,2220.0,9110.0,16655.0,30295.0,13.3,54.7,32.0,4320263.0,-514403.0,664831.0,2082065.0,,-11.91,55.0,,False,True
155801,TRANSCENDENT HC OF BOONVILLE NORTH,IN,9,2023-01-01,2023-12-31,56.0,2670.0,15400.0,18275.0,20440.0,14.6,84.3,1.1,5275065.0,-236152.0,534774.0,1870844.0,444560.0,-4.48,89.4,23.8,True,False
175133,DIVERSICARE OF HAYSVILLE,KS,4,2023-01-01,2023-12-31,119.0,1731.0,20957.0,30849.0,43435.0,5.6,67.9,26.5,8249811.0,400870.0,831527.0,3155586.0,,4.86,71.0,,True,False
195342,PELICAN POINTE HEALTHCARE & REHAB,LA,2,2023-01-01,2023-12-31,120.0,4243.0,27460.0,41672.0,43800.0,10.2,65.9,23.9,12400089.0,1784785.0,1733277.0,4418533.0,,14.39,95.1,,True,False
215083,CAROLINE NURSING & REHAB,MD,4,2023-01-01,2023-12-31,93.0,4078.0,18936.0,29373.0,33945.0,13.9,64.5,21.6,10984953.0,-690300.0,1104691.0,4261437.0,1661314.0,-6.28,86.5,39.0,True,True
305079,BH VILLA CREST DBA VILLA CREST NRS &,NH,4,2023-01-01,2023-12-31,126.0,8098.0,22949.0,44444.0,45990.0,18.2,51.6,30.1,18533400.0,1141389.0,1176071.0,6733103.0,2846971.0,6.16,96.6,42.3,False,False
315128,MOUNT HOLLY REHAB AND HLTH CENTER,NJ,4,2023-01-01,2023-12-31,180.0,10768.0,27399.0,49796.0,65700.0,21.6,55.0,23.4,19362427.0,108845.0,2395054.0,7913919.0,2383781.0,0.56,75.8,30.1,False,False
375313,ANTLERS MANOR,OK,4,2023-01-01,2023-12-31,133.0,1898.0,9663.0,12169.0,48545.0,15.6,79.4,5.0,3523020.0,409834.0,900897.0,1067578.0,629375.0,11.63,25.1,59.0,True,False
395582,MOUNTAIN CITY NURSING & REHAB CENTER,PA,4,2023-01-01,2023-12-31,297.0,2383.0,74332.0,82474.0,108405.0,2.9,90.1,7.0,24937922.0,-203514.0,1517740.0,12065925.0,2263704.0,-0.82,76.1,18.8,True,False
425322,NHC HEALTHCARE  GREENVILLE,SC,5,2023-01-01,2023-12-31,132.0,13239.0,20204.0,43064.0,48180.0,30.7,46.9,22.3,20430457.0,1817028.0,3494349.0,10905926.0,,8.89,89.4,,False,False
445101,NHC HEALTHCARE PULASKI,TN,4,2023-01-01,2023-12-31,102.0,5643.0,16802.0,33192.0,37230.0,17.0,50.6,32.4,11226798.0,-414764.0,2066294.0,5704126.0,195095.0,-3.69,89.2,3.4,False,False
445537,CHRISTIAN CARE CENTER OF BOLIVAR,TN,6,2023-01-01,2023-12-31,67.0,2893.0,11453.0,20463.0,24455.0,14.1,56.0,29.9,6686222.0,-174865.0,1105403.0,2774749.0,692658.0,-2.62,83.7,25.0,False,False
535025,POLARIS REHABILITATION & CARE CENTER,WY,6,2023-01-01,2023-12-31,105.0,4986.0,19451.0,26669.0,38325.0,18.7,72.9,8.4,10327010.0,279185.0,1362461.0,4702760.0,43800.0,2.7,69.6,0.9,True,False
035197,HAVEN OF YUMA,AZ,4,2023-01-01,2023-12-31,120.0,4593.0,18074.0,33206.0,43800.0,13.8,54.4,31.7,14404577.0,987942.0,1984261.0,5093106.0,1002894.0,6.86,75.8,19.7,False,False
105148,EMERALD SHORES HEALTH & REHAB.,FL,6,2023-07-01,2023-11-30,77.0,1232.0,6467.0,10630.0,11781.0,11.6,60.8,27.6,3308284.0,-90091.0,544804.0,1251927.0,,-2.72,90.2,,True,False
105734,SOLARIS HEALTHCARE OSCEOLA,FL,5,2023-02-28,2023-12-31,120.0,5204.0,20421.0,34897.0,35640.0,14.9,58.5,26.6,11852287.0,-45016.0,1206362.0,5817979.0,744.0,-0.38,97.9,0.0,False,False
105795,CORAL BAY HEALTHCARE AND REHAB.,FL,6,2023-07-01,2023-11-30,120.0,643.0,9342.0,12805.0,18360.0,5.0,73.0,22.0,3588339.0,-443088.0,380081.0,1410125.0,,-12.35,69.7,,True,True
105835,PINE TRAIL NURSING AND REHAB CENTER,FL,5,2023-09-01,2023-12-31,60.0,315.0,4459.0,5471.0,7320.0,5.8,81.5,12.7,1744445.0,-122991.0,134629.0,626726.0,7154.0,-7.05,74.7,1.1,True,True
105995,NAPLES REHAB CTR,FL,4,2023-01-01,2023-12-31,40.0,3526.0,1559.0,11812.0,14600.0,29.9,13.2,57.0,4878814.0,-1615850.0,2198948.0,2244499.0,1089993.0,-33.12,80.9,48.6,False,True
155206,BROWNSBURG HEALTHCARE CENTER,IN,9,2023-01-01,2023-12-31,160.0,1403.0,15157.0,22248.0,58400.0,6.3,68.1,25.6,6417451.0,-1679634.0,506727.0,3539053.0,484677.0,-26.17,38.1,13.7,True,True
155215,PLAINFIELD HEALTH CARE CENTER,IN,9,2023-01-01,2023-12-31,189.0,1777.0,26459.0,34389.0,68985.0,5.2,76.9,17.9,10018151.0,-2486537.0,1009121.0,4905750.0,1537549.0,-24.82,49.8,31.3,True,True
155508,TRANSCENDENT HEALTHCARE OF BOONVILLE,IN,9,2023-01-01,2023-12-31,102.0,4755.0,14515.0,19884.0,37230.0,23.9,73.0,3.1,7703613.0,-417849.0,722484.0,2162307.0,631321.0,-5.42,53.4,29.2,True,True
155519,GENTLE CARE STRATEGIES,IN,9,2023-01-01,2023-12-31,60.0,2878.0,9024.0,15566.0,21900.0,18.5,58.0,23.5,4918043.0,-81118.0,495123.0,2300131.0,423046.0,-1.65,71.1,18.4,False,False
155596,LAKELAND REHAB & HEALTHCARE CENTER,IN,9,2023-01-01,2023-12-31,75.0,1567.0,13941.0,23158.0,27375.0,6.8,60.2,33.0,8219815.0,-289848.0,805349.0,3250978.0,584770.0,-3.53,84.6,18.0,True,False
155605,GRAND VALLEY HEALTH & REHAB CENTER,IN,9,2023-01-01,2023-12-31,100.0,3183.0,22766.0,33302.0,36500.0,9.6,68.4,22.1,14057116.0,1855878.0,1237748.0,4473785.0,1252407.0,13.2,91.2,28.0,True,False
155649,MCCORMICKS CREEK REHAB & HEALTHCARE,IN,9,2023-01-01,2023-12-31,87.0,2474.0,19624.0,26590.0,31755.0,9.3,73.8,16.9,11280910.0,1753327.0,781390.0,3503658.0,466784.0,15.54,83.7,13.3,True,False
165405,CORNERSTONE SENIOR COMM OF REMSEN,IA,2,2023-01-01,2023-12-31,62.0,1769.0,10824.0,19474.0,22630.0,9.1,55.6,35.3,5545170.0,436843.0,368599.0,2437361.0,323541.0,7.88,86.1,13.3,False,False
215067,SALISBURY CENTER,MD,4,2022-10-01,2023-09-30,305.0,11185.0,52564.0,70124.0,111325.0,16.0,75.0,9.1,23720677.0,-907058.0,3330437.0,10105440.0,4563053.0,-3.82,63.0,45.2,True,False
215227,PEACE HEALTHCARE AT RIDGEWAY MANOR,MD,4,2022-11-01,2023-12-31,61.0,3444.0,17046.0,22349.0,25986.0,15.4,76.3,8.3,8782615.0,-146361.0,788992.0,3892431.0,704046.0,-1.67,86.0,18.1,True,False
255104,CCC OF GRENADA  LLC,MS,6,2023-01-01,2023-12-31,90.0,2811.0,21282.0,24213.0,34620.0,11.6,87.9,0.5,7280167.0,-760482.0,793432.0,3544839.0,721401.0,-10.45,69.9,20.4,True,True
325104,NM BEHAVIORIAL HEALTH,NM,4,,,,,,,,,,,,,,,,,,,False,False
325120,FORT BAYARD MEDICALCENTER,NM,10,2023-07-01,2024-06-30,200.0,846.0,30904.0,38292.0,73200.0,2.2,80.7,17.1,17657116.0,-13479742.0,2924579.0,14265353.0,,-76.34,52.3,,True,True
365048,LIFE CARE CENTER OF WESTLAKE,OH,6,2023-01-01,2023-12-31,119.0,1078.0,30515.0,35143.0,43435.0,3.1,86.8,10.1,8641882.0,-1268780.0,710971.0,6089726.0,162099.0,-14.68,80.9,2.7,True,True
395350,LOCUST GROVE RETIREMENT VILLAGE,PA,4,2023-01-01,2023-12-31,104.0,1701.0,23255.0,29291.0,37960.0,5.8,79.4,14.8,8195826.0,-1447878.0,1104209.0,3879586.0,,-17.67,77.2,,True,True
425008,COLUMBIA REHABILITATION AND NURSING,SC,2,2023-06-01,2024-01-08,132.0,1047.0,17202.0,23611.0,29304.0,4.4,72.9,22.7,6622205.0,-1449034.0,1201817.0,3636830.0,616385.0,-21.88,80.6,16.9,True,True
105780,THE OAKS AT AVON PARK,FL,2,2023-01-01,2023-12-31,104.0,5301.0,19884.0,31568.0,37960.0,16.8,63.0,20.2,11293288.0,-53446.0,2046063.0,4336165.0,1287251.0,-0.47,83.2,29.7,True,False
165376,ASPIRE OF PLEASANT VALLEY,IA,6,2023-01-01,2023-12-31,50.0,527.0,7339.0,8734.0,18250.0,6.0,84.0,9.9,2801669.0,-171721.0,209233.0,1122089.0,,-6.13,47.9,,True,True
165523,ASPIRE OF ESTHERVILLE,IA,6,2023-01-01,2023-12-31,60.0,1090.0,7024.0,10391.0,21900.0,10.5,67.6,21.9,2941962.0,-394408.0,216516.0,1267221.0,,-13.41,47.4,,True,True
175253,SEVILLE OPERATOR LLC,KS,4,2023-01-01,2023-12-31,70.0,2447.0,20396.0,24256.0,25550.0,10.1,84.1,5.8,8227764.0,1278675.0,561372.0,3762851.0,327014.0,15.54,94.9,8.7,True,False
195365,MAISON DE LAFAYETTE,LA,6,2023-01-01,2023-12-31,189.0,7014.0,42619.0,59013.0,68985.0,11.9,72.2,15.9,18025172.0,2411821.0,1649045.0,3276961.0,3151403.0,13.38,85.5,96.2,True,False
195490,CCC COVINGTON  LLC,LA,6,2023-01-01,2023-12-31,172.0,4122.0,37086.0,58440.0,62780.0,7.1,63.5,29.5,17709989.0,1767921.0,1884936.0,7437447.0,1051011.0,9.98,93.1,14.1,True,False
195529,THE OAKS CARE CENTER,LA,6,2023-01-01,2023-12-31,136.0,2414.0,32749.0,41018.0,49640.0,5.9,79.8,14.3,9848094.0,-657518.0,902943.0,4358713.0,,-6.68,82.6,,True,True
