ENROLLMENT ID,ENROLLMENT STATE,PROVIDER TYPE CODE,PROVIDER TYPE TEXT,NPI,MULTIPLE NPI FLAG,CCN,ASSOCIATE ID,ORGANIZATION NAME,DOING BUSINESS AS NAME,INCORPORATION DATE,INCORPORATION STATE,ORGANIZATION TYPE STRUCTURE,ORGANIZATION OTHER TYPE TEXT,PROPRIETARY_NONPROFIT,NURSING HOME PROVIDER NAME,AFFILIATION ENTITY NAME,AFFILIATION ENTITY ID,ADDRESS LINE 1,ADDRESS LINE 2,CITY,STATE,ZIP CODE
O20211028001741,CA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1982279535,N,555158,3375931009,IMPERIAL CARE LLC,EL CENTRO POST-ACUTE CARE,2021-03-25,CA,LLC,,P,EL CENTRO POST-ACUTE CARE,BAYSHIRE SENIOR COMMUNITIES,682,1700 S IMPERIAL AVE,,EL CENTRO,CA,922434208
O20211028001778,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1770152589,N,676477,0648172171,STRATFORD HOSPITAL DISTRICT,CARADAY OF MOUNT VERNON,,,OTHER,NON-STATE GOVERNMENT OWNED HOSPITAL DISTRICT,N,CYPRESS SPRINGS WELLNESS & REHABILITATION,OPCO SKILLED MANAGEMENT,773,501 YATES ST,,MOUNT VERNON,TX,754573233
O20211028001974,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1730758558,N,675553,0648172171,STRATFORD HOSPITAL DISTRICT,CARADAY OF QUITMAN,,,OTHER,FEDERAL AND/OR STATE GOVERNMENT TYPE,N,QUITMAN WELLNESS & REHABILITATION,OPCO SKILLED MANAGEMENT,773,1026 E GOODE ST,,QUITMAN,TX,757831641
O20211029000667,AR,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1679146609,N,045306,9133517816,"HILLCREST HEALTHCARE, LLC",THE SPRINGS OF HILLCREST,2021-06-16,AR,LLC,,P,THE SPRINGS OF HILLCREST,THE SPRINGS ARKANSAS,516,1421 W 2ND ST N,,PRESCOTT,AR,718573342
O20211101001010,WA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1417523887,N,505283,3375931926,"CLARKSTON OF CASCADIA, LLC",CLARKSTON HEALTH AND REHABILITATION OF CASCADIA,,,LLC,,P,CLARKSTON HEALTH AND REHAB OF CASCADIA,CASCADIA HEALTHCARE,118,1242 11TH ST,,CLARKSTON,WA,994032815
O20211101001499,SC,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1750054094,N,425016,7810385473,"ANDERSON COMMUNITY HEALTHCARE, LLC",LINLEY PARK POST ACUTE,2021-06-29,SC,LLC,,P,LINLEY PARK POST ACUTE,PACS GROUP,690,208 JAMES ST,,ANDERSON,SC,296252942
O20211101002893,CA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1639841109,N,056457,5092103689,"ARPD, LLC",GREENRIDGE POST-ACUTE,2021-06-22,CA,LLC,,P,GREENRIDGE POST ACUTE,ASPEN SKILLED HEALTHCARE,50,2150 PYRAMID DR,,EL SOBRANTE,CA,948033220
O20211102000350,LA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1710464664,N,195543,3375437932,COMMCARE CORPORATION,PONCHATOULA COMMUNITY CARE CENTER,1984-01-12,LA,CORPORATION,,N,PONCHATOULA COMMUNITY CARE CENTER,COMMCARE CORPORATION,150,1560 HIGHWAY 51,,PONCHATOULA,LA,704546373
O20211102000867,CT,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1649846015,N,075201B,0749678258,WEST HAVEN CENTER FOR NURSING & REHABILITATION LLC,WEST HAVEN CENTER FOR NURSING AND REHABILITATION,2021-02-23,CT,LLC,,P,WEST HAVEN CENTER FOR NURSING & REHABILITATION,ESSENTIAL HEALTHCARE,212,310 TERRACE AVE,,WEST HAVEN,CT,065162638
O20211102000920,WV,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1265012066,N,515174,5193113603,COMPLETE CARE AT OAK RIDGE LLC,COMPLETE CARE AT OAK RIDGE LLC,2021-01-20,DE,OTHER,NOT SELECTED,P,COMPLETE CARE AT OAK RIDGE LLC,COMPLETE CARE,157,1000 ASSOCIATION DR,,CHARLESTON,WV,253111270
O20211102001559,CT,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1477129849,N,075105,8325436850,TORRINGTON CENTER FOR NURSING & REHABILITATION LLC,TORRINGTON CENTER FOR NURSING AND REHABILITATION,2021-02-23,CT,LLC,,P,TORRINGTON CENTER FOR NURSING & REHABILITATION LLC,ESSENTIAL HEALTHCARE,212,80 FERN DR,,TORRINGTON,CT,067903807
O20211102001919,CT,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1386210755,N,075200,2365830809,SOUTHPORT CENTER FOR NURSING & REHABILITATION LLC,SOUTHPORT CENTER FOR NURSING AND REHABILITATION,2021-02-23,CT,LLC,,P,SOUTHPORT CENTER FOR NURSING & REHABILITATION LLC,ESSENTIAL HEALTHCARE,212,930 MILL HILL TER,,SOUTHPORT,CT,068901265
O20211103002744,WV,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1801470463,N,515163,1850794504,COMPLETE CARE AT DAWNVIEW LLC,COMPLETE CARE AT DAWNVIEW LLC,2021-03-10,DE,LLC,,P,COMPLETE CARE AT DAWNVIEW LLC,COMPLETE CARE,157,1 DIANE DR,,FORT ASHBY,WV,26719
O20211104001216,CA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1801563077,N,055826,6709274178,"VALLEY OAKS POST ACUTE, LLC",VALLEY OAKS POST ACUTE,2021-06-01,CA,LLC,,P,VALLEY OAKS POST ACUTE,,,830 E CHAPEL ST,,SANTA MARIA,CA,934544610
O20211104001515,CA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1093385320,N,056124,4284022666,TARZANA POST ACUTE LLC,TARZANA HEALTH AND REHABILITATION CENTER,2021-02-11,CA,LLC,,P,TARZANA HEALTH AND REHABILITATION CENTER,DAVID JOHNSON,851,5650 RESEDA BLVD,,TARZANA,CA,913562230
O20211105000651,GA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1174290100,N,115544,3870982200,GA OPCO LLC,PINE VIEW NURSING AND REHAB CENTER,2021-05-12,NJ,LLC,,P,PINE VIEW NURSING AND REHAB  CENTER,ELIYAHU MIRLIS,710,411 PINE ST,,SYLVANIA,GA,304672035
O20211105000992,NY,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1205460755,N,335560,7517356959,CONGREGATIONAL SNF LLC,NEW YORK CONGREGATIONAL NURSING CENTER,2018-07-17,NY,LLC,,P,THE MONARCH AT BROOKLYN REHAB AND NURSING CENTER,CARERITE CENTERS,110,135 LINDEN BLVD,,BROOKLYN,NY,112263302
O20211105002028,MO,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1013679596,N,265471,0244629616,BUFFALO PRAIRIE NURSING AND REHAB LLC,BUFFALO PRAIRIE CENTER FOR REHAB AND HEALTHCARE,2020-12-17,MO,LLC,,P,BUFFALO PRAIRIE CENTER FOR REHAB AND HEALTHCARE,PRIME HEALTHCARE MANAGEMENT,421,631 W MAIN ST,,BUFFALO,MO,656227496
O20211105002079,MO,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1689336166,N,265573,4789073156,BIG SPRING NURSING AND REHAB LLC,BIG SPRING CARE CENTER FOR REHAB AND HEALTHCARE,2020-12-17,MO,LLC,,P,,,,202 E MILL ST,,HUMANSVILLE,MO,656748507
O20211108000199,MO,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1063174548,N,265349,6800285198,GOLDEN YEARS NURSING AND REHAB LLC,GOLDEN YEARS CENTER FOR REHAB AND HEALTHCARE,2020-12-17,MO,LLC,,P,,,,2001 S JEFFERSON PARKWAY,,HARRISONVILLE,MO,647013714
O20211108000538,OK,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1184177214,N,375331,4183013485,THUNDER CARE AND REHABILITATION LLC,HILLCREST NURSING CENTER,,,LLC,,P,THUNDER CARE AND REHABILITATION,IHS MANAGEMENT CONSULTANTS,280,2120 N BROADWAY STREET,,MOORE,OK,731604408
O20211108001505,MO,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1821762691,N,265402,4981093200,RANCHO OPERATOR LLC,RANCHO REHAB AND HEALTHCARE CENTER,2021-06-22,MO,LLC,,P,RANCHO REHAB AND HEALTHCARE CENTER,AMA HOLDINGS,27,615 RANCHO LN,,FLORISSANT,MO,630311717
O20211108002156,MO,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1285308031,N,265699,0042609380,BEAUVAIS OPERATOR LLC,BEAUVAIS REHAB AND HEALTHCARE CENTER,2021-06-22,MO,LLC,,P,BEAUVAIS REHAB AND HEALTHCARE CENTER,AMA HOLDINGS,27,3625 MAGNOLIA AVENUE,,SAINT LOUIS,MO,631104048
O20211109000454,TN,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1902491178,N,445483,9234528506,ABUNDANT CHRISTIAN LIVING COMMUNITY LLC,ABUNDANT CHRISTIAN LIVING COMMUNITY REHABILITATION CENTER,2019-11-25,TN,LLC,,P,ABUNDANT CHRISTIAN LIVING COMMUNITY REHABILITATION,,,2012 SHERWOOD DR,,JOHNSON CITY,TN,376013238
O20211109002049,IA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1659044923,N,165301,8527457712,MCGREGOR CARE LLC,GREAT RIVER CARE CENTER,,,LLC,,P,GREAT RIVER CARE CENTER,EDGEWOOD CONVALESCENT HOME,867,1400 W MAIN ST,,MCGREGOR,IA,521578772
O20211109002964,IA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1568135838,N,165391,2163811373,ELKADER CARE LLC,ELKADER CARE CENTER,,,LLC,,P,ELKADER CARE CENTER,EDGEWOOD CONVALESCENT HOME,867,116 REIMER ST SW,,ELKADER,IA,520439558
O20211109003284,MO,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1669146361,N,265786,8921497140,ROSEWOOD OPERATOR LLC,ROSEWOOD REHAB AND HEALTHCARE CENTER,2021-06-22,MO,LLC,,P,ROSEWOOD REHAB AND HEALTHCARE CENTER,AMA HOLDINGS,27,1415 W WHITE OAK ST,,INDEPENDENCE,MO,640502590
O20211110001746,MO,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1780358473,N,265336,7618366774,CARRIAGE OPERATOR LLC,CARRIAGE SQUARE REHAB AND HEALTHCARE CENTER,2021-06-22,MO,LLC,,P,CARRIAGE SQUARE REHAB AND HEALTHCARE CENTER,AMA HOLDINGS,27,4009 GENE FIELD ROAD,,SAINT JOSEPH,MO,645061864
O20211110002277,CA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1558938431,N,055121,2062801137,FLAGSHIP POST ACUTE LLC,PELICAN RIDGE POST ACUTE,2021-02-11,CA,LLC,,P,PELICAN RIDGE POST ACUTE,DAVID JOHNSON,851,466 FLAGSHIP ROAD,,NEWPORT BEACH,CA,926633635
O20211110002499,CA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1588234868,N,555635,0648669721,COURTYARD POST ACUTE LLC,COURTYARD CARE CENTER,2021-02-11,CA,LLC,,P,COURTYARD CARE CENTER,DAVID JOHNSON,851,340 NORTHLAKE DR,,SAN JOSE,CA,951171251
O20211110002899,TN,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1972181998,N,445537,0749679827,CHRISTIAN CARE CENTER OF BOLIVAR LLC,CHRISTIAN CARE CENTER OF BOLIVAR,2017-07-06,TN,LLC,,P,,,,10160 HIGHWAY 64W,,BOLIVAR,TN,380083577
O20211110003114,MO,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1861166563,N,265850,3173912268,SEASONS OPERATOR LLC,SEASONS REHAB AND HEALTHCARE CENTER,2021-06-22,MO,LLC,,P,SEASONS REHAB AND HEALTHCARE CENTER,AMA HOLDINGS,27,15600 WOODS CHAPEL ROAD,,KANSAS CITY,MO,641371354
O20211111000762,DE,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1265013908,N,085013,8224427349,COMPLETE CARE AT HILLSIDE LLC,,,,LLC,,P,COMPLETE CARE AT HILLSIDE LLC,COMPLETE CARE,157,810 S BROOM ST,,WILMINGTON,DE,198054245
O20211111001887,WI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1184386484,N,525710,9133101504,SENIOR MANAGEMENT INC,CARE AND REHAB - LADYSMITH 2,2004-05-20,MN,CORPORATION,,P,CARE & REHAB - LADYSMITH 2,CARE & REHAB,673,1001 E 11TH ST N,,LADYSMITH,WI,54848
O20211111002263,WI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1770245078,N,525592,9133101504,SENIOR MANAGEMENT INC,CARE AND REHAB - LADYSMITH 1,2004-05-20,MN,CORPORATION,,P,CARE & REHAB - LADYSMITH 1,CARE & REHAB,673,1001 E 11TH ST N,,LADYSMITH,WI,548481455
O20211112000331,MO,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1104590975,N,265585,1153710124,HILLSIDE OPERATOR LLC,HILLSIDE REHAB AND HEALTHCARE CENTER,2021-06-22,MO,LLC,,P,,,,1265 MCLARAN AVE,,SAINT LOUIS,MO,631471606
O20211115001587,PA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1184207540,N,395666,9830588706,SPRING HILL SNF OPERATOR LLC,SPRING HILL REHABILITATION AND NURSING CENTER,2021-03-16,PA,LLC,,P,SPRING HILL REHABILITATION AND NURSING CENTER,POLLAK HOLDINGS,408,2170 RHINE ST,,PITTSBURGH,PA,152123569
O20211116000195,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1194390757,N,455761,3870712482,WINNIE-STOWELL HOSPITAL DISTRICT,MISSION NURSING AND REHABILITATION CENTER,,,OTHER,GOVERNMENTAL ENTITY,N,MISSION NURSING & REHABILITATION CENTER,HMG HEALTHCARE,272,1013 S BRYAN RD,,MISSION,TX,785726608
O20211116000991,MI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1780356303,N,235491,2769871698,ROSEVILLE MI OPCO LLC,THE ORCHARDS AT ROSEVILLE,2021-07-20,MI,LLC,,P,THE ORCHARDS AT ROSEVILLE,THE ORCHARDS MICHIGAN,513,25375 KELLY RD,,ROSEVILLE,MI,480664960
O20211116001387,FL,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1003485228,N,106149,6507255338,"ALACHUA COUNTY HRC, LLC",MAGNOLIA RIDGE HEALTH AND REHABILITATION,2015-10-19,FL,LLC,,P,MAGNOLIA RIDGE HEALTH AND REHABILITATION CENTER,,,6517 NW 39TH AVE,,GAINESVILLE,FL,326065735
O20211116002990,CT,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1013583483,N,075219,6002205879,WATERBURY CENTER FOR NURSING & REHABILITATION LLC,WATERBURY CENTER FOR NURSING AND REHABILITATION,2021-02-23,CT,LLC,,P,WATERBURY CENTER FOR NURSING & REHABILITATION LLC,ESSENTIAL HEALTHCARE,212,177 WHITEWOOD RD,,WATERBURY,CT,067081545
O20211116003162,CT,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1750957122,N,075397,2062801830,NEW HAVEN CENTER FOR NURSING & REHABILITATION LLC,NEW HAVEN CENTER FOR NURSING AND REHABILITATION,2021-02-23,CT,LLC,,P,NEW HAVEN CENTER FOR NURSING & REHABILITATION LLC,ESSENTIAL HEALTHCARE,212,181 CLIFTON ST,,NEW HAVEN,CT,065133319
O20211117000746,CA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1447821467,N,555287,0244629038,DIAMOND RIDGE POST ACUTE LLC,DIAMOND RIDGE HEALTHCARE CENTER,2021-02-11,CA,LLC,,P,DIAMOND RIDGE HEALTHCARE CENTER,DAVID JOHNSON,851,2351 LOVERIDGE ROAD,,PITTSBURG,CA,945655117
O20211117001901,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1457024044,N,676459,5496653842,GUADALUPE COUNTY HOSPITAL BOARD,SEDONA TRACE HEALTH AND WELLNESS CENTER,,,OTHER,GOVERNMENT ENTITY-HOSPITAL DISTRICT,N,SEDONA TRACE HEALTH AND WELLNESS CENTER,THE ENSIGN GROUP,507,8324 CAMERON RD,,AUSTIN,TX,787543990
O20211117003080,IL,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1437821766,N,145136,2163811803,ARCADIA CARE AUBURN LLC,ARCADIA CARE AUBURN,,,LLC,,P,ARCADIA CARE AUBURN,ARCADIA CARE,42,304 W MAPLE AVE,,AUBURN,IL,626151177
O20211118000515,CA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1851987234,N,055862,1456740117,"RG LEGACY I, LLC",GOLDEN ROSE CARE CENTER,2020-02-07,CA,LLC,,P,GOLDEN ROSE CARE CENTER,,,1899 N RAYMOND AVE,,PASADENA,CA,911031733
O20211118001470,AR,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1912582891,N,045098,3274922950,GOLF LINKS ROAD OPERATING LLC,THE BLOSSOMS AT HOT SPRINGS REHAB & NURSING CENTER,2020-11-30,AR,LLC,,P,THE BLOSSOMS AT HOT SPRINGS REHAB AND NURSING CENT,THE BLOSSOMS REHAB & NURSING CENTER,505,552 GOLF LINKS RD,,HOT SPRINGS,AR,719017917
O20211118002341,MD,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1851971634,N,215151,8729477427,COMPLETE CARE AT LA PLATA LLC,,2021-01-20,DE,LLC,,P,COMPLETE CARE AT LAPLATA LLC,COMPLETE CARE,157,ONE MAGNOLIA DRIVE,,LA PLATA,MD,206469357
O20211118002353,KS,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1821134263,N,175569,2365831062,"CUMBERNAULD VILLAGE, INC.",,,,CORPORATION,,N,CUMBERNAULD VILLAGE,,,716 TWEED,OFC OFC,WINFIELD,KS,671561595
O20211119001168,IN,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1669410593,N,155247,3173515509,PULASKI MEMORIAL HOSPITAL,MAJESTIC CARE OF SOUTHPORT,,,OTHER,NON-STATE GOVERNMENT OWNED,N,MAJESTIC CARE OF SOUTHPORT,MAJESTIC CARE,331,8549 SOUTH MADISON AVENUE,,INDIANAPOLIS,IN,462276153
O20211119001861,OH,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1598350258,N,366492,5092104653,"TRILOGY HEALTHCARE OF HILLIARD, LLC",NORWICH SPRINGS HEALTH CAMPUS,2017-07-06,DE,LLC,,P,NORWICH SPRINGS HEALTH CAMPUS,TRILOGY HEALTH SERVICES,524,4680 LIBRARY WAY,,HILLIARD,OH,43026
O20211119001902,AR,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1396320255,N,045232,1254720816,NORTH STREET OPERATING LLC,THE BLOSSOMS AT STAMPS REHAB & NURSING CENTER,2020-12-01,AR,LLC,,P,THE BLOSSOMS AT STAMPS REHAB & NURSING CENTER,THE BLOSSOMS REHAB & NURSING CENTER,505,826 NORTH ST,,STAMPS,AR,718604522
O20211122000279,IL,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1942884937,N,146003,8224427810,LOFT REHABILITATION OF ROCK SPRINGS LLC,LOFT REHAB OF ROCK SPRINGS,2021-03-18,IL,LLC,,P,"LOFT REHAB OF ROCK SPRINGS, THE",THE LOFT REHABILITATION AND NURSING,322,2530 NORTH MONROE,,DECATUR,IL,625263249
O20211122000780,PA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1124608187,N,395095,7214326818,NORTHEAST SNF OPERATIONS LLC,BRYN MAWR VILLAGE,2021-03-10,PA,LLC,,P,BRYN MAWR VILLAGE,,,773 E HAVERFORD ROAD,,BRYN MAWR,PA,190103837
O20211123000067,NJ,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1356923288,N,315122,4587053020,COMPLETE CARE AT WESTFIELD LLC,,2021-01-20,DE,LLC,,P,"COMPLETE CARE AT WESTFIELD, LLC",COMPLETE CARE,157,1515 LAMBERTS MILL ROAD,,WESTFIELD,NJ,070904763
O20211123000618,OK,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1013232800,N,375540,7618366170,PF LAWTON SNF OPS LLC,MONTEVISTA REHABILITATION AND SKILLED CARE,2019-10-10,TX,LLC,,P,MONTEVISTA REHABILITATION AND SKILLED CARE,STONEGATE SENIOR LIVING,495,7604 NW QUANAH PARKER TRAILWAY,,LAWTON,OK,735051155
O20211123002928,MD,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1437739216,N,215143,0042600553,COMPLETE CARE AT SEVERNA PARK LLC,,2021-01-20,DE,LLC,,P,COMPLETE CARE AT SEVERNA PARK LLC,COMPLETE CARE,157,310 GENESIS WAY,,SEVERNA PARK,MD,211461762
O20211123003325,LA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1902575426,N,195544,9335539857,LANDMARK OF RAYNE LLC,LANDMARK OF RAYNE,,,LLC,,P,LANDMARK OF RAYNE,THE BEEBE FAMILY,779,2021 CROWLEY RAYNE HWY,,RAYNE,LA,705784027
O20211124000120,MD,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1790365583,N,215096,5496145914,COMPLETE CARE AT MULTI MEDICAL CENTER LLC,,2021-01-20,DE,LLC,,P,COMPLETE CARE AT MULTI MEDICAL CENTER LLC,COMPLETE CARE,157,7700 YORK RD,,TOWSON,MD,212047513
O20211124001165,OH,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1205504107,N,365570,5092105544,PARK VIEW OPERATING COMPANY LLC,PARK VIEW CARE CENTER,2021-06-26,KY,LLC,,P,PARK VIEW CARE CENTER,EXCEPTIONAL LIVING CENTERS,758,328 W VINE ST,,EDGERTON,OH,435179600
O20211129000425,CT,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1124795190,N,075270,6608266093,COMPLETE CARE AT GROTON REGENCY LLC,,,,LLC,,P,COMPLETE CARE AT GROTON REGENCY,COMPLETE CARE,157,1145 POQUONNOCK RD,,GROTON,CT,063404620
O20211129000930,NJ,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1922689843,N,315349,6002211745,COMPLETE CARE AT INGLEMOOR LLC,,2021-01-20,DE,LLC,,P,"COMPLETE CARE AT INGLEMOOR, LLC",COMPLETE CARE,157,333 GRAND AVE,,ENGLEWOOD,NJ,076314356
O20211129000996,AL,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1811669088,N,015455,9032509435,MOUNT ROYAL OPERATIONS LLC,ELITE NURSING AND REHABILITATION CARE CENTER,2020-07-30,AL,CORPORATION,,P,ELITE NURSING AND REHABILITATION CARE CENTER,,,300 ROYAL TOWER DR,,HOMEWOOD,AL,352096865
O20211129001078,TN,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1154907079,N,445237,4082012729,CHURCH HILL TN OPCO LLC,CHURCH HILL POST-ACUTE AND REHABILITATION CENTER,,,LLC,,P,CHURCH HILL POST-ACUTE AND REHABILITATION CENTER,PLAINVIEW HEALTHCARE PARTNERS,657,701 W MAIN BLVD,,CHURCH HILL,TN,376423915
O20211129002189,AL,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1801553185,N,015144,6608266036,"ALABASTER OPCO, LLC",THE HEALTHCARE CENTER AT BUCK CREEK,2021-09-14,DE,LLC,,P,THE HEALTHCARE CENTER AT BUCK CREEK,,,850 9TH ST NW,,ALABASTER,AL,350079179
O20211130003199,PA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1609548858,Y,395421,4587054804,GLEN BROOK REHABILITATION AND HEALTHCARE CENTER LLC,GLEN BROOK REHABILITATION AND HEALTHCARE CENTER,2021-10-04,PA,LLC,,P,GLEN BROOK REHABILITATION AND HEALTHCARE CENTER,PRESTIGE HEALTHCARE ADMINISTRATIVE SERVICES,418,801 E 16TH ST,,BERWICK,PA,186032314
O20211201001211,AR,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1629653589,N,045450,6406246750,WEST MARKHAM STREET OPERATING LLC,THE BLOSSOMS AT MIDTOWN REHAB & NURSING CENTER,2020-12-01,AR,LLC,,P,THE BLOSSOMS AT MIDTOWN REHAB & NURSING CENTER,THE BLOSSOMS REHAB & NURSING CENTER,505,5720 WEST MARKHAM STREET,,LITTLE ROCK,AR,722053328
O20211201002213,AR,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1962087825,N,045345,5597155754,WHEELER AVENUE OPERATING LLC,BLOSSOMS AT FORT SMITH REHAB & NURSING CENTER,2020-12-01,AR,LLC,,P,THE BLOSSOMS AT FORT SMITH REHAB & NURSING CENTER,THE BLOSSOMS REHAB & NURSING CENTER,505,5301 WHEELER AVENUE,,FORT SMITH,AR,729018339
O20211201002443,MD,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1538736566,N,215120,9436549607,"2131 DAVIDSONVILLE OPCO, LLC",AUTUMN LAKE HEALTHCARE AT CROFTON,2021-03-25,MD,LLC,,P,AUTUMN LAKE HEALTHCARE AT CROFTON,AUTUMN LAKE HEALTHCARE,56,2131 DAVIDSONVILLE RD,,CROFTON,MD,211141632
O20211201002702,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1134794795,N,455906,3870712482,WINNIE-STOWELL HOSPITAL DISTRICT,LONE STAR REHABILITATION & WELLNESS CENTER,,,OTHER,GOVERNMENTAL ENTITY,N,LONE STAR REHABILITATION & WELLNESS CENTER,HMG HEALTHCARE,272,2601 NORTHWEST LOOP,,STEPHENVILLE,TX,764011712
O20211202002639,CA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1902493232,N,055464,1557751708,"TWO PALMS SKILLED CARE, LLC",TWO PALMS CARE CENTER,2020-11-24,CA,LLC,,P,,,,2637 E WASHINGTON BLVD,,PASADENA,CA,911071412
O20211203000374,MD,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1871173062,N,215114,8820488992,COMPLETE CARE AT CORSICA HILLS LLC,,2021-01-20,DE,LLC,,P,COMPLETE CARE AT CORSICA HILLS LLC,COMPLETE CARE,157,205 ARMSTRONG AVENUE,,CENTREVILLE,MD,216172125
O20211207000125,AR,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1427633353,N,045359,8224428214,CUMBERLAND STREET OPERATING LLC,THE BLOSSOMS AT CUMBERLAND REHAB & NURSING CENTER,2020-12-01,AR,LLC,,P,THE BLOSSOMS AT CUMBERLAND REHAB & NURSING CENTER,THE BLOSSOMS REHAB & NURSING CENTER,505,1516 CUMBERLAND STREET,,LITTLE ROCK,AR,722025065
O20211207001089,AR,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1144805003,N,045212,4486044401,SOUTH DIXIELAND ROAD OPERATING LLC,THE BLOSSOMS AT ROGERS REHAB & NURSING CENTER,2021-12-01,AR,LLC,,P,THE BLOSSOMS AT ROGERS REHAB & NURSING CENTER,THE BLOSSOMS REHAB & NURSING CENTER,505,1513 S DIXIELAND RD,,ROGERS,AR,727587935
O20211208001550,AR,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1710562640,N,045446,5698165561,WEST DIXON ROAD OPERATING LLC,THE BLOSSOMS AT WEST DIXON REHAB & NURSING CENTER,2020-11-30,AR,LLC,,P,THE BLOSSOMS AT WEST DIXON REHAB & NURSING CENTER,THE BLOSSOMS REHAB & NURSING CENTER,505,2821 WEST DIXON RD,,LITTLE ROCK,AR,722064256
O20211208002215,AR,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1134704091,N,045372,2668862558,DOLLARWAY ROAD OPERATING LLC,THE BLOSSOMS AT WHITE HALL REHAB & NURSING CENTER,2020-11-01,AR,LLC,,P,THE BLOSSOMS AT WHITE HALL REHAB & NURSING CENTER,THE BLOSSOMS REHAB & NURSING CENTER,505,9209 DOLLARWAY RD,,WHITE HALL,AR,716022616
