YEAR,YEAR_TYPE,SMRY_CTGRY,SRVC_CTGRY,PRVDR_ID,PRVDR_NAME,PRVDR_CITY,STATE,PRVDR_ZIP,BENE_DSTNCT_CNT,TOT_EPSD_STAY_CNT,TOT_SRVC_DAYS,TOT_CHRG_AMT,TOT_ALOWD_AMT,TOT_MDCR_PYMT_AMT,TOT_MDCR_STDZD_PYMT_AMT,BENE_DUAL_PCT,BENE_RRL_PCT,BENE_AVG_AGE,BENE_MALE_PCT,BENE_FEML_PCT,BENE_RACE_WHT_PCT,BENE_RACE_BLACK_PCT,BENE_RACE_API_PCT,BENE_RACE_HSPNC_PCT,BENE_RACE_NATIND_PCT,BENE_RACE_UNK_PCT,BENE_RACE_OTHR_PCT,BENE_AVG_RISK_SCRE,BENE_CC_BH_ADHD_OTHCD_V1_PCT,BENE_CC_BH_ALCOHOL_DRUG_V1_PCT,BENE_CC_BH_ALZ_NONALZDEM_V2_PCT,BENE_CC_BH_ANXIETY_V1_PCT,BENE_CC_BH_BIPOLAR_V1_PCT,BENE_CC_BH_DEPRESS_V1_PCT,BENE_CC_BH_MOOD_V2_PCT,BENE_CC_BH_PD_V1_PCT,BENE_CC_BH_PTSD_V1_PCT,BENE_CC_BH_SCHIZO_OTHPSY_V1_PCT,BENE_CC_BH_TOBACCO_V1_PCT,BENE_CC_PH_AFIB_V2_PCT,BENE_CC_PH_ARTHRITIS_V2_PCT,BENE_CC_PH_ASTHMA_V2_PCT,BENE_CC_PH_CANCER6_V2_PCT,BENE_CC_PH_CKD_V2_PCT,BENE_CC_PH_COPD_V2_PCT,BENE_CC_PH_DIABETES_V2_PCT,BENE_CC_PH_HF_NONIHD_V2_PCT,BENE_CC_PH_HYPERLIPIDEMIA_V2_PCT,BENE_CC_PH_HYPERTENSION_V2_PCT,BENE_CC_PH_ISCHEMICHEART_V2_PCT,BENE_CC_PH_OSTEOPOROSIS_V2_PCT,BENE_CC_PH_PARKINSON_V2_PCT,BENE_CC_PH_STROKE_TIA_V2_PCT,PRMRY_DX_INFCTN_PCT,PRMRY_DX_NEOBLD_PCT,PRMRY_DX_ENDONUTRMET_PCT,PRMRY_DX_MNTBEHNEUDIS_PCT,PRMRY_DX_NERVSYSTM_PCT,PRMRY_DX_ENTSYS_PCT,PRMRY_DX_CIRCSYSTM_PCT,PRMRY_DX_RSPSYSTM_PCT,PRMRY_DX_DIGSYSTM_PCT,PRMRY_DX_SKNMUSSYSTM_PCT,PRMRY_DX_GUSYSTM_PCT,PRMRY_DX_PRGPERICONG_PCT,PRMRY_DX_SXILLDEF_PCT,PRMRY_DX_INJPOIS_PCT,PRMRY_DX_HLTHSRV_PCT,high_therapy_intensity,high_dual_pct
2023,FY,PROVIDER,SNF,015116,Signature Healthcare Of Whitesburg Gardens,Huntsville,AL,35801,207,245,4411,2782687,2429689,2111321,2546707,24,*,79,35,65,84,14,*,*,0,*,*,2.78,*,12,47,45,9,42,51,0,*,10,19,50,67,15,22,54,33,55,55,89,*,59,19,6,39,5,*,*,*,15,0,16,11,*,14,9,0,*,21,4,,False
2023,FY,PROVIDER,SNF,015117,Oak Knoll Health And Rehabilitation Llc,Birmingham,AL,35204,13,16,222,95060,109932,97442,121317,*,0,62,*,*,*,*,0,0,0,0,0,6.34,*,*,*,*,*,*,*,0,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0,*,0,0,0,0,*,0,*,*,0,0,*,0,0,*,*,,
2023,FY,PROVIDER,SNF,015119,Arabella Health And Wellness Of Selma,Selma,AL,36701,67,102,2822,1206295,1424383,1070490,1500865,82,*,73,39,61,42,58,0,0,0,0,0,3.64,*,*,55,52,*,37,58,*,*,*,*,25,55,*,18,64,39,58,52,75,*,48,*,*,40,*,*,*,*,17,0,17,13,*,*,*,0,*,*,27,,True
2023,FY,PROVIDER,SNF,015120,Nhc Healthcare Anniston,Anniston,AL,36207,251,319,7360,3671562,3517350,2853255,4062801,23,6,79,37,63,87,11,*,*,0,*,0,2.62,*,18,53,55,10,48,53,*,*,8,23,46,75,16,17,55,47,52,53,84,*,60,26,4,33,*,*,5,3,6,0,22,15,*,5,5,0,*,24,9,,False
2023,FY,PROVIDER,SNF,015121,Crowne Health Care Of Citronelle,Citronelle,AL,36522,37,39,1000,402106,475066,393264,514356,46,*,78,43,57,78,*,*,0,0,0,0,2.32,*,*,62,51,0,46,43,0,0,*,*,*,49,0,*,62,35,59,49,*,*,54,*,*,*,*,*,*,*,*,0,*,*,*,*,*,0,*,*,0,,True
2023,FY,PROVIDER,SNF,015126,Traylor Retirement Community,Roanoke,AL,36274,58,62,1215,534912,566059,481697,643231,33,*,81,45,55,93,*,0,0,0,*,0,1.91,0,*,40,31,*,26,36,*,*,*,*,45,69,*,19,48,38,53,50,78,*,52,21,*,29,*,*,*,*,*,0,*,*,*,*,*,0,0,*,35,,False
2023,FY,PROVIDER,SNF,015127,Brookshire Healthcare Center,Huntsville,AL,35805,104,125,2608,1015135,1400183,1109273,1374029,38,0,75,39,61,76,18,*,*,0,0,0,3.16,*,18,48,49,14,43,57,*,*,15,28,42,72,14,17,63,37,51,54,83,*,59,17,*,38,*,*,*,10,18,0,12,*,*,11,*,0,18,*,*,,True
2023,FY,PROVIDER,SNF,015128,Nhc Healthcare Moulton,Moulton,AL,35650,166,220,4842,2428180,2457908,2034744,2826814,22,*,81,33,67,94,*,0,*,0,0,0,2.31,*,11,48,51,*,55,61,*,*,7,17,43,73,11,19,55,44,51,51,86,93,57,24,8,32,*,*,*,*,6,*,22,18,*,6,9,0,0,18,18,,False
2023,FY,PROVIDER,SNF,015129,Atmore Nursing Center,Atmore,AL,36502,39,55,1148,509228,521322,418354,572834,41,69,79,33,67,85,*,0,0,*,0,0,2.61,*,*,59,51,*,54,54,*,0,*,*,41,64,*,*,59,41,46,62,*,*,51,*,*,36,*,0,*,*,*,0,45,*,*,*,*,0,0,*,0,,True
2023,FY,PROVIDER,SNF,015132,Diversicare Of Oxford,Oxford,AL,36203,50,62,1406,515797,659634,536430,764458,64,*,74,44,56,84,*,*,*,0,0,*,3.32,*,22,58,58,*,46,56,*,*,*,38,60,66,*,*,46,72,42,58,*,*,62,*,*,52,*,*,0,*,*,0,26,*,*,*,21,0,0,*,*,,True
2023,FY,PROVIDER,SNF,015133,Magnolia Ridge,Gardendale,AL,35071,79,92,2019,1161242,1086845,892593,1098175,42,*,74,52,48,84,14,0,0,0,*,*,2.64,*,19,42,53,*,56,61,*,*,15,28,41,71,14,14,58,41,58,52,82,*,43,*,*,34,*,*,*,*,24,0,20,14,0,*,*,0,0,17,*,,True
2023,FY,PROVIDER,SNF,015134,Birmingham Nursing And Rehabilitation Center East,Birmingham,AL,35215,30,32,1013,392549,500092,386473,483430,53,0,74,47,53,57,40,0,*,0,*,0,2.9,0,*,43,53,*,50,*,*,*,37,*,*,53,*,*,53,*,*,60,*,*,53,*,*,43,*,*,*,0,*,0,*,0,*,*,0,0,0,0,*,,True
2023,FY,PROVIDER,SNF,015135,John Knox Manor Inc  I I,Montgomery,AL,36116,30,36,1121,447584,510992,379663,499351,*,0,88,*,*,90,*,0,0,0,0,*,1.82,*,*,*,57,*,37,60,*,0,*,*,47,*,*,*,53,43,40,60,*,*,40,50,*,*,0,*,*,*,*,0,31,*,*,*,*,0,0,*,*,,
2023,FY,PROVIDER,SNF,015136,Falkville Health Care Center,Falkville,AL,35622,46,58,1911,728591,896967,656971,937987,59,0,80,50,50,98,0,0,0,0,*,*,2.01,*,*,72,50,*,54,65,*,0,26,*,30,50,*,*,52,50,37,46,*,*,43,30,*,39,0,*,*,22,*,0,19,*,0,0,*,0,*,*,*,,True
2023,FY,PROVIDER,SNF,015137,Aliceville Manor Nursing Home,Aliceville,AL,35442,36,39,1763,763385,881190,640349,857231,47,*,79,50,50,47,53,0,0,0,0,0,3.11,0,36,36,42,*,58,58,0,0,*,*,44,*,*,*,58,47,53,44,*,100,58,*,*,36,*,*,0,*,*,0,*,*,0,*,*,0,0,*,*,,True
2023,FY,PROVIDER,SNF,015138,Hendrix Health And Rehabilitation,Double Springs,AL,35553,86,105,3298,1270796,1520367,1119341,1553333,51,74,78,28,72,98,*,0,*,0,0,0,2.25,*,16,59,57,14,56,67,*,*,14,22,56,71,*,15,42,49,51,63,*,*,53,15,*,28,0,*,*,*,*,0,30,20,*,*,*,0,0,25,*,,True
2023,FY,PROVIDER,SNF,015139,Tallassee Health And Rehabilitation Llc,Tallassee,AL,36078,48,61,1034,415027,492394,409232,523316,50,0,73,40,60,79,*,0,*,0,0,0,2.36,*,*,48,56,*,58,67,*,*,27,*,27,65,*,*,42,31,50,48,77,*,35,23,*,23,0,*,*,*,*,0,*,*,*,*,20,0,0,*,*,,True
2023,FY,PROVIDER,SNF,015141,Arbor Woods Health And Rehab,Reform,AL,35481,43,45,905,426394,443803,390648,500091,40,*,81,40,60,86,*,0,0,0,*,0,2.18,*,*,63,56,*,49,53,*,*,*,*,49,72,*,*,53,44,47,56,*,100,49,30,*,26,*,0,*,0,0,0,*,*,*,*,*,0,0,*,*,,True
2023,FY,PROVIDER,SNF,015142,Lineville Health And Rehabilitation Llc,Lineville,AL,36266,61,69,1843,713660,850486,636348,879898,39,74,81,30,70,90,*,0,0,0,0,*,2,0,*,61,46,*,33,44,0,*,18,23,41,75,*,20,46,51,36,56,*,*,46,23,*,31,*,0,*,*,*,0,17,*,*,*,*,0,*,*,26,,True
2023,FY,PROVIDER,SNF,015143,Forest Manor Health And Rehab,Northport,AL,35476,144,170,3618,1355602,2022476,1726320,2234005,40,*,79,43,57,74,25,0,*,0,*,0,2.58,*,10,44,49,*,52,63,*,*,11,18,42,72,10,21,50,31,55,47,86,*,41,20,9,33,0,*,*,0,15,0,16,*,*,11,*,0,9,16,25,,True
2023,FY,PROVIDER,SNF,015144,The Healthcare Center At Buck Creek,Alabaster,AL,35007,87,108,3525,1795386,1846122,1420343,1750698,51,*,78,39,61,86,13,0,0,0,*,*,2.63,*,15,70,54,*,67,70,*,*,28,23,41,62,14,17,64,53,49,56,85,*,56,16,*,41,*,*,*,*,*,0,18,*,*,10,*,0,*,18,15,,True
2023,FY,PROVIDER,SNF,015145,Diversicare Of Riverchase,Birmingham,AL,35244,60,64,985,480836,538718,496525,600803,35,0,80,50,50,68,30,0,0,0,*,*,3.24,*,*,48,47,*,45,60,*,*,22,20,43,72,*,*,60,40,57,47,78,*,45,18,*,47,*,*,*,*,*,0,*,17,0,*,*,0,*,22,*,,False
2023,FY,PROVIDER,SNF,015147,Glenwood Center,Florence,AL,35630,157,211,4837,2236551,2379685,1886275,2716214,46,*,77,36,64,89,10,0,0,0,*,*,2.35,*,31,51,69,12,68,79,*,*,15,27,43,82,13,19,36,46,49,44,78,*,44,18,8,21,*,*,*,*,12,0,11,14,*,*,7,0,*,14,29,,True
2023,FY,PROVIDER,SNF,015148,Diversicare Of Arab,Arab,AL,35016,53,64,1329,538476,626717,511938,697803,42,0,75,30,70,96,0,0,*,0,*,0,2.49,*,*,55,47,*,49,68,0,*,*,30,40,64,*,*,51,36,45,49,75,*,43,*,*,38,*,*,*,*,*,0,17,19,*,*,*,0,*,*,*,,True
2023,FY,PROVIDER,SNF,015149,Sunset Manor,Guin,AL,35563,53,66,2886,1337843,1319940,922250,1301364,51,*,82,23,77,96,*,0,0,0,*,0,2.29,*,*,58,58,*,70,77,*,0,*,21,45,77,*,*,51,45,64,55,*,*,51,28,*,38,0,*,*,*,*,0,18,*,*,*,*,0,*,*,*,,True
2023,FY,PROVIDER,SNF,015151,Azalea Health And Rehab Llc,Mobile,AL,36607,27,39,1312,1451170,689961,503967,670190,*,*,70,41,59,44,56,0,0,0,0,0,3.81,*,*,56,*,*,*,52,*,*,44,*,*,*,*,*,48,*,44,44,*,*,41,*,*,*,*,*,*,0,*,0,*,*,*,*,*,0,0,*,*,,
2023,FY,PROVIDER,SNF,015152,Extendicare Health Center,Dothan,AL,36302,109,126,2455,1145325,1162102,1037839,1423703,28,*,84,36,64,89,*,*,*,0,*,0,1.96,0,*,45,48,*,49,54,*,*,*,18,55,86,*,17,59,30,50,57,*,*,61,29,*,48,0,*,*,*,*,0,25,9,*,*,*,0,0,24,19,,False
2023,FY,PROVIDER,SNF,015153,Arlington Rehabilitation & Healthcare Center,Birmingham,AL,35211,120,164,5770,3572491,3410933,2516824,3115879,73,*,72,43,57,12,87,*,0,0,*,0,3.93,*,13,40,48,*,48,63,*,*,13,13,31,59,11,19,47,41,52,44,69,*,42,9,*,38,*,*,*,*,18,0,13,29,*,*,*,0,*,7,15,,True
2023,FY,PROVIDER,SNF,015154,Fayette Medical Center Long Term Care Unit,Fayette,AL,35555,37,44,1121,911290,536596,419214,578749,59,*,84,35,65,86,*,0,0,0,*,0,2.09,0,*,46,51,*,38,62,0,*,*,*,49,*,*,*,59,41,43,57,*,100,49,*,*,*,0,*,*,*,*,0,30,*,*,*,*,*,0,*,25,,True
2023,FY,PROVIDER,SNF,015155,Ridgeview Health Services Inc,Jasper,AL,35504,147,198,5085,2099472,2472412,1957750,2670614,23,11,81,38,62,97,*,0,0,0,0,*,2.26,0,14,57,55,8,52,58,*,*,18,12,49,80,14,21,64,40,54,63,90,*,65,36,*,29,*,*,*,*,17,0,18,6,*,7,9,0,*,24,14,,False
2023,FY,PROVIDER,SNF,015156,Crowne Health Care Of Ft Payne,Fort Payne,AL,35967,78,88,1696,697377,803705,690834,928730,44,*,76,44,56,96,*,0,*,0,0,0,2.08,*,*,58,53,15,54,56,*,*,*,31,41,60,*,24,47,40,56,51,73,*,53,*,*,21,*,*,*,*,*,0,23,*,0,*,*,0,0,23,*,,True
2023,FY,PROVIDER,SNF,015157,Haleyville Health Care Center,Haleyville,AL,35565,54,86,2132,741393,1052608,816800,1119715,57,*,78,41,59,100,0,0,0,0,0,0,2.11,0,26,59,61,*,48,67,*,*,26,28,39,56,*,*,33,56,56,65,78,*,35,*,*,33,0,0,*,14,15,0,14,22,*,*,*,0,14,*,*,,True
2023,FY,PROVIDER,SNF,015158,Diversicare Of Marion,Marion,AL,36756,19,20,624,240132,302104,222067,309286,*,*,71,*,*,*,*,0,0,0,*,*,2.64,*,*,*,*,*,*,*,0,*,*,*,*,*,*,*,*,*,*,*,*,100,*,*,*,*,0,*,0,*,*,0,*,*,*,*,*,0,0,*,*,,
2023,FY,PROVIDER,SNF,015159,Diversicare Of Oneonta,Oneonta,AL,35121,32,35,923,368705,458223,353089,441893,50,0,75,41,59,97,*,0,0,0,*,0,2.83,0,*,50,56,*,*,*,*,*,*,34,56,*,*,*,50,59,*,53,*,100,63,*,*,34,*,*,0,*,*,0,34,0,*,*,*,0,*,*,*,,True
2023,FY,PROVIDER,SNF,015160,Sylacauga Health And Rehab Services,Sylacauga,AL,35150,53,58,1095,897897,504144,438207,589860,30,0,82,40,60,89,*,0,*,0,*,0,2.38,*,*,51,45,*,36,45,*,*,*,*,49,58,*,21,58,38,58,68,*,100,70,21,*,30,*,*,*,0,*,*,21,21,*,*,*,0,*,*,*,,False
2023,FY,PROVIDER,SNF,015162,Talladega Healthcare Center Inc,Talladega,AL,35160,118,165,4959,2168358,2329214,1690215,2350426,69,*,74,43,57,60,39,0,*,0,*,0,2.93,*,22,51,50,10,45,60,*,*,19,21,31,56,*,13,42,42,57,45,*,*,40,9,*,36,*,*,*,*,10,0,23,15,*,9,12,0,0,16,*,,True
2023,FY,PROVIDER,SNF,015163,Albertville Nursing Home,Albertville,AL,35950,188,232,6334,3160012,3321682,2665207,3638315,36,*,80,35,65,98,*,*,*,0,0,0,2.24,*,12,52,46,10,49,56,*,*,10,23,51,78,12,15,53,52,43,63,85,*,58,21,9,54,0,*,*,*,*,0,19,9,*,9,9,0,*,26,17,,True
2023,FY,PROVIDER,SNF,015164,Choctaw Health And Rehab,Butler,AL,36904,33,46,1187,515012,596606,446098,618860,55,*,77,45,55,70,*,0,0,0,*,0,1.88,0,*,45,33,*,45,48,0,0,*,*,42,*,*,*,52,33,52,61,*,100,61,*,*,52,*,*,0,0,*,*,46,*,0,*,*,0,0,*,*,,True
2023,FY,PROVIDER,SNF,015166,Dadeville Healthcare Center,Dadeville,AL,36853,30,32,472,163108,209992,186049,243272,43,0,78,40,60,80,*,0,0,0,*,0,2.35,0,*,60,47,*,43,53,0,0,*,*,*,*,*,*,47,43,50,*,*,*,43,*,*,*,*,*,*,*,*,0,*,*,0,*,*,0,0,*,*,,True
2023,FY,PROVIDER,SNF,015168,Little Sisters Of The Poor Sacred Heart Residence,Mobile,AL,36604,18,25,601,294978,282772,233203,308048,*,0,88,*,*,89,*,0,*,0,0,0,1.98,0,*,*,*,*,*,*,0,0,*,*,*,*,*,*,*,*,*,*,*,100,*,*,0,*,*,0,0,*,*,0,*,*,0,0,*,0,*,*,*,,
2023,FY,PROVIDER,SNF,015169,Florence Nursing And Rehabilitation Ctr  Llc,Florence,AL,35630,236,299,7967,3870237,3525321,2660320,3902952,36,*,78,34,66,90,9,0,*,0,*,0,2.18,*,26,39,60,12,58,64,8,*,12,22,42,79,18,16,44,48,54,49,88,*,49,28,8,22,*,*,*,*,23,*,14,6,*,18,0,0,*,20,9,,True
2023,FY,PROVIDER,SNF,015171,Southern Springs Healthcare Facility,Union Springs,AL,36089,69,102,4316,1857118,1985794,1368255,1957898,78,*,77,39,61,28,72,0,0,0,0,0,2.58,*,*,58,28,*,22,41,*,*,17,16,23,58,*,*,41,30,52,38,77,*,41,*,*,29,0,*,*,*,*,0,12,11,*,13,15,*,*,*,12,,True
2023,FY,PROVIDER,SNF,015174,Coosa Valley Health And Rehab,Glencoe,AL,35905,43,58,1849,743156,906044,675046,968430,56,0,74,49,51,86,*,0,*,0,0,0,2.61,0,*,58,60,*,53,67,*,*,30,33,33,72,*,*,63,44,56,44,*,*,47,*,*,47,0,*,*,0,*,0,22,28,*,*,*,0,*,*,*,,True
2023,FY,PROVIDER,SNF,015175,Wesley Place On Honeysuckle,Dothan,AL,36305,142,181,3529,1896153,1691158,1415763,1971909,32,*,81,34,66,94,*,0,*,*,0,*,2.28,0,*,39,59,*,52,63,0,*,*,24,56,73,21,18,51,46,48,56,82,*,51,23,*,35,*,*,*,0,8,0,23,8,7,8,6,0,0,26,9,,False
2023,FY,PROVIDER,SNF,015176,Crossville Health And Rehabilitation Llc,Crossville,AL,35962,57,65,1845,774112,863296,644324,886322,60,*,77,51,49,96,*,0,0,0,*,0,2.03,*,*,56,60,21,47,63,*,*,25,33,46,77,*,*,53,60,51,70,*,100,61,*,*,35,0,*,*,*,*,0,25,*,*,*,*,0,0,*,17,,True
2023,FY,PROVIDER,SNF,015177,Woodhaven Manor Nursing Home,Demopolis,AL,36732,42,50,1215,502758,564002,453623,621598,40,*,79,43,57,67,33,0,0,0,0,0,2.75,0,*,43,45,0,40,50,*,*,*,*,45,67,*,*,50,43,71,64,*,100,62,*,*,33,*,0,*,*,*,0,*,*,0,*,*,0,0,*,*,,True
2023,FY,PROVIDER,SNF,015179,Parkwood Health Care Facility,Phenix City,AL,36867,24,28,720,273681,358285,290330,358740,*,0,73,46,54,75,*,0,*,0,0,0,3.61,0,*,*,*,*,46,*,0,0,*,*,*,*,*,*,*,*,*,*,*,*,54,*,*,*,0,0,*,0,*,0,54,*,*,*,*,0,0,*,0,,
2023,FY,PROVIDER,SNF,015180,Gadsden Health And Rehab Center,Gadsden,AL,35904,159,175,3130,1622705,1430438,1273933,1742827,22,*,81,31,69,89,10,0,0,0,*,*,2.44,*,9,42,58,13,55,64,*,*,9,21,41,84,19,20,59,53,57,55,85,*,59,23,7,26,*,*,*,*,14,0,13,9,*,*,10,0,*,19,16,,False
2023,FY,PROVIDER,SNF,015182,Georgiana Health And Rehabilitation Llc,Georgiana,AL,36033,40,57,1168,430777,576304,465650,629969,65,*,79,45,55,63,38,0,0,0,0,0,2.21,*,*,*,53,*,38,43,*,*,*,*,*,65,*,*,40,53,48,40,*,*,40,*,*,33,0,*,*,*,*,0,21,*,*,*,*,0,0,*,23,,True
2023,FY,PROVIDER,SNF,015183,North Mobile Nursing And Rehabilitation Ctr,Eight Mile,AL,36613,59,73,3188,1326534,1512990,1036264,1438191,75,*,71,53,47,44,54,0,*,0,*,0,3.87,*,24,68,44,*,47,56,*,*,25,24,37,42,*,*,58,36,78,47,76,*,37,*,*,29,0,0,0,*,*,0,40,*,0,22,0,0,0,*,*,,True
2023,FY,PROVIDER,SNF,015184,Cloverdale Rehabilitation And Nursing Center,Scottsboro,AL,35768,85,103,2180,920981,1037497,865817,1161896,45,*,79,34,66,99,0,0,*,0,*,0,2.01,*,*,61,65,14,46,58,*,*,*,14,39,72,*,15,52,32,51,53,85,*,54,*,*,36,*,0,*,*,11,0,17,14,*,*,*,*,0,17,*,,True
2023,FY,PROVIDER,SNF,015186,Glen Haven Health And Rehabilitation Llc,Northport,AL,35476,97,136,3615,1493191,1727709,1285982,1715053,49,*,76,51,49,68,31,0,*,0,*,0,3.05,0,14,60,44,20,53,58,*,*,15,15,45,70,12,21,46,37,68,55,*,100,42,12,*,34,0,0,*,*,*,0,13,30,*,*,8,0,*,9,26,,True
2023,FY,PROVIDER,SNF,015187,Moundville Health And Rehabilitation Llc,Moundville,AL,35474,33,44,1234,500736,575839,428356,573974,36,0,81,39,61,88,*,0,0,0,*,0,1.87,*,*,*,58,*,48,61,*,0,*,*,45,*,*,*,48,39,52,52,*,*,*,*,*,39,*,*,*,*,*,0,25,25,0,0,*,0,0,*,*,,True
2023,FY,PROVIDER,SNF,015188,Jackson Health Care Facility,Jackson,AL,36545,38,42,947,355565,446392,376709,507047,*,*,78,45,55,82,*,0,0,0,*,0,3.05,*,*,39,32,*,32,45,*,0,*,*,50,71,*,29,53,39,55,53,*,100,39,*,*,37,0,0,*,*,*,0,31,*,0,*,*,0,0,*,*,,
2023,FY,PROVIDER,SNF,015189,Diversicare Of Pell City,Pell City,AL,35125,45,56,727,315210,382574,345277,417994,*,*,78,33,67,87,*,*,0,*,*,0,2.78,0,*,40,51,*,51,58,*,0,*,29,44,60,*,*,56,49,60,69,*,*,51,*,*,40,*,*,*,0,*,0,23,21,*,0,*,0,*,20,*,,
2023,FY,PROVIDER,SNF,015191,Brown Nursing Home,Alexander City,AL,35010,15,19,649,257404,319912,244481,335926,*,0,79,*,*,100,0,0,0,0,0,0,2.73,*,*,*,*,*,*,*,*,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0,*,*,0,0,*,0,0,*,*,0,0,*,0,0,*,0,,
2023,FY,PROVIDER,SNF,015192,Arbor Springs Health And Rehab Center Ltd,Opelika,AL,36801,153,164,3712,2102593,1673049,1438523,1971379,23,*,82,35,65,85,15,0,0,0,0,0,1.94,0,10,52,41,*,46,61,*,*,*,18,44,69,9,20,50,31,42,48,80,*,50,24,7,32,*,*,*,*,13,0,21,7,*,*,*,0,*,25,9,,False
2023,FY,PROVIDER,SNF,015193,Crowne Health Care Of Greenville,Greenville,AL,36037,42,57,1247,465867,567250,445535,611167,43,*,79,40,60,76,*,0,0,0,*,0,2.5,*,*,60,45,*,40,52,*,*,*,*,45,74,*,*,45,45,55,64,*,100,57,*,*,26,0,*,*,*,*,0,*,*,*,*,*,0,0,*,*,,True
2023,FY,PROVIDER,SNF,015194,Piedmont Health Care Center,Piedmont,AL,36272,91,111,2108,1421938,936709,814359,1139234,22,23,80,30,70,93,*,0,*,0,*,*,2.24,*,13,40,59,15,60,70,*,*,*,21,45,82,31,18,69,48,47,58,*,*,62,26,*,29,*,*,*,0,*,0,20,22,*,*,11,0,*,16,14,,False
2023,FY,PROVIDER,SNF,015195,Village At Cook Springs Skilled Nursing Facility,Pell City,AL,35125,71,84,1261,1193088,644240,595212,719273,24,*,81,27,73,90,*,0,0,*,*,0,2.6,0,20,45,44,17,52,61,*,*,23,25,56,56,*,*,59,51,56,58,80,*,62,21,*,37,0,*,*,0,13,0,26,17,*,*,13,0,0,13,*,,False
2023,FY,PROVIDER,SNF,015196,Diversicare Of Lanett,Lanett,AL,36863,40,49,1554,596341,709339,553126,755973,68,0,76,40,60,53,48,0,0,0,0,0,2.5,0,*,*,48,*,40,53,*,*,*,*,28,68,*,*,65,38,55,40,*,*,35,*,*,40,*,*,*,*,*,0,*,*,*,*,*,0,0,*,0,,True
2023,FY,PROVIDER,SNF,015197,Lafayette Extended Care,Lafayette,AL,36862,11,11,206,52915,95774,87879,114869,*,*,79,*,*,*,*,0,0,0,0,0,2.86,0,*,*,*,*,*,*,0,0,*,*,*,*,*,*,*,*,*,*,*,100,*,0,0,*,0,*,0,*,*,0,*,0,0,*,*,0,0,*,0,,
2023,FY,PROVIDER,SNF,015199,Crowne Health Care Of Eufaula,Eufaula,AL,36027,71,87,2245,888863,1033184,796541,1099076,54,*,76,41,59,65,34,0,0,0,*,*,2.88,0,17,56,48,*,44,49,0,0,21,23,32,56,*,17,45,28,46,41,83,*,39,15,*,30,0,*,*,15,*,0,32,*,*,*,*,0,0,17,*,,True
2023,FY,PROVIDER,SNF,015200,Cherokee County Health And Rehabilitation Center,Centre,AL,35960,112,150,3735,2595264,1754259,1357816,1883022,38,74,79,30,70,98,*,0,0,0,*,0,2.47,*,13,45,55,19,57,63,*,0,*,21,46,70,13,18,66,51,47,71,87,*,63,23,*,29,*,*,0,*,*,0,24,20,*,*,13,0,*,16,*,,True
2023,FY,PROVIDER,SNF,015201,Generations Of Red Bay Llc,Red Bay,AL,35582,25,30,748,328484,364505,262632,367447,*,*,78,*,*,100,0,0,0,0,0,0,2.23,0,*,*,56,*,56,*,*,0,*,*,*,*,*,*,48,48,*,48,*,100,*,*,*,*,0,0,*,0,0,0,*,*,0,*,*,0,0,*,*,,
2023,FY,PROVIDER,SNF,015202,Mcguffey Health & Rehabilitation Center,Gadsden,AL,35999,58,67,1620,1111903,770915,613555,856332,40,*,79,41,59,91,*,0,0,0,0,*,2.76,*,*,43,50,*,38,45,*,*,*,19,59,74,*,24,72,48,48,52,*,*,43,*,*,41,0,*,*,*,*,0,16,19,*,*,*,0,*,18,*,,True
2023,FY,PROVIDER,SNF,015203,Attalla Health And Rehab,Attalla,AL,35954,46,62,2222,949568,969922,670319,987681,72,*,73,57,43,96,*,0,0,0,*,0,2.81,*,30,74,76,24,67,76,*,*,33,43,46,*,*,*,39,67,54,57,76,*,54,*,*,30,*,*,*,*,18,0,23,24,*,*,*,0,*,*,*,,True
2023,FY,PROVIDER,SNF,015204,Goodwater Healthcare Center,Goodwater,AL,35072,13,14,367,115514,185394,152994,203035,*,0,84,*,*,*,*,0,0,0,0,0,2.3,0,0,*,*,*,*,*,0,0,*,*,*,*,*,*,*,*,*,*,*,100,*,*,*,*,0,0,0,0,*,0,*,*,0,*,0,0,0,*,*,,
2023,FY,PROVIDER,SNF,015206,Decatur Health & Rehab Center,Decatur,AL,35603,131,143,3129,1415668,1564109,1327618,1817589,27,0,81,33,67,90,8,0,*,0,*,0,2.04,*,17,39,41,*,42,48,*,*,*,23,45,74,11,24,53,43,54,52,82,*,50,31,*,22,0,*,10,*,13,0,34,8,0,*,*,0,*,*,11,,False
2023,FY,PROVIDER,SNF,015207,Collinsville Healthcare & Rehab,Collinsville,AL,35961,166,211,5444,2204347,2634758,2086531,2852239,37,*,80,36,64,97,*,0,*,0,0,0,1.95,0,11,50,54,10,51,51,*,0,8,25,42,74,12,19,54,43,54,56,82,*,55,17,*,24,*,*,*,0,9,0,14,12,*,6,12,0,0,26,14,,True
2023,FY,PROVIDER,SNF,015208,Ozark Health And Rehabilitation Llc,Ozark,AL,36360,73,92,3018,1223617,1393346,1027441,1420992,42,*,75,51,49,77,19,0,*,0,*,0,2.8,*,16,41,53,*,42,53,*,*,*,27,49,58,*,15,47,40,59,47,81,*,52,*,*,33,0,*,*,*,*,0,30,*,*,*,*,0,*,*,*,,True
